district_id,cycle,incumb_status,incumbent_name,challenger_name
CA-17,2016,Challenger,"SINGH, VANILA M","KHANNA, ROHIT"
CA-18,2016,Incumbent,"ESHOO, ANNA G.","FOX, RICHARD B"
CA-19,2016,Incumbent,"LOFGREN, ZOE","LANCASTER, GORDON K CA"
CA-20,2016,Open,,"PANETTA, JAMES VARNI"
CA-21,2016,Challenger,"VALADAO, DAVID","HUERTA, EMILIO JESUS MR."
CA-22,2016,Challenger,"NUNES, DEVIN G","LEE, OTTO"
CA-23,2016,Challenger,"MCCARTHY, KEVIN","REED, WENDY"
CA-24,2016,Open,,"CARBAJAL, SALUD"
CA-25,2016,Challenger,"KNIGHT, STEVE","CAFORIO, BRYAN"
CA-26,2016,Incumbent,"BROWNLEY, JULIA","DAGNESSES, RAFAEL"
CA-27,2016,Incumbent,"CHU, JUDY","ORSWELL, JACK"
CA-28,2016,Incumbent,"SCHIFF, ADAM",
CA-29,2016,Incumbent,"CARDENAS, TONY","HERNANDEZ, DAVID RAYMOND"
CA-30,2016,Incumbent,"SHERMAN, BRAD","KLEINMAN, PABLO"
CA-31,2016,Incumbent,"AGUILAR, PETE","FLYNN, SEAN MASAKI"
CA-32,2016,Incumbent,"NAPOLITANO, GRACE",
CA-33,2016,Incumbent,"LIEU, TED","WRIGHT, KENNETH W DR."
CA-34,2016,Incumbent,"BECERRA, XAVIER",
CA-35,2016,Incumbent,"TORRES, NORMA","FISCHELLA, TYLER R"
CA-36,2016,Incumbent,"RUIZ, RAUL DR.","STONE, JEFFREY E"
CA-37,2016,Incumbent,"BASS, KAREN","HASAN, SHARIFF M"
CA-38,2016,Incumbent,"SANCHEZ, LINDA","CAMPOS, BENJAMIN"
CA-39,2016,Challenger,"ROYCE, ED MR.","MURDOCK, BRETT"
CA-40,2016,Incumbent,"ROYBAL-ALLARD, LUCILLE",
CA-41,2016,Incumbent,"TAKANO, MARK","SHEPHERD, DOUG"
CA-42,2016,Challenger,"CALVERT, KEN","SHERIDAN, TIMOTHY J"
CA-43,2016,Incumbent,"WATERS, MAXINE MS","NAVARRO, OMAR"
CA-44,2016,Open,,"HALL, ISADORE III"
CA-45,2016,Challenger,"WALTERS, MIMI","VARASTEH, RON"
CA-46,2016,Incumbent,"SANCHEZ, LORETTA","SCHOTT, LYNN"
CA-47,2016,Incumbent,"LOWENTHAL, ALAN","WHALLON, ANDREW"
CA-48,2016,Challenger,"ROHRABACHER, DANA","SAVARY, SUZANNE JOYCE"
CA-49,2016,Challenger,"ISSA, DARRELL","APPLEGATE, DOUGLAS LOREN"
CA-50,2016,Challenger,"HUNTER, DUNCAN D.","MALLOY, JEFFREY PATRICK"
CA-51,2016,Incumbent,"VARGAS, JUAN C.","HIDALGO, JUAN M JR"
CA-52,2016,Incumbent,"PETERS, SCOTT","GITSHAM, DENISE"
CA-53,2016,Incumbent,"DAVIS, SUSAN","VELTMEYER, JAMES"
CO-01,2016,Incumbent,"DEGETTE, DIANA L.","STOCKHAM, CHARLES WESLEY (CASPER)"
CO-02,2016,Incumbent,"POLIS, JARED","MORSE, NICHOLAS GRANT MR."
CO-03,2016,Challenger,"TIPTON, SCOTT R.","SCHWARTZ, GAIL SHERIDAN MS."
CO-04,2016,Challenger,"GARDNER, CORY","SEAY, BOB"
CO-05,2016,Challenger,"LAMBORN, DOUGLAS","PLOWRIGHT, MISTY"
CO-06,2016,Challenger,"COFFMAN, MIKE REP.","CARROLL, MORGAN"
CO-07,2016,Incumbent,"PERLMUTTER, EDWIN G","ATHANASOPOULOS, GEORGE MR."
CT-01,2016,Incumbent,"LARSON, JOHN B","COREY, MATTHEW M MR"
CT-02,2016,Incumbent,"COURTNEY, JOSEPH D","NOVAK, DARIA IRENE"
CT-03,2016,Incumbent,"DELARUO, ROSA L","BROWN, JAMES E"
CT-04,2016,Incumbent,"HIMES, JIM","SHABAN, JOHN T"
CT-05,2016,Incumbent,"ESTY, ELIZABETH","GREENBERG, MARK"
DC-00,2016,Incumbent,"NORTON, ELEANOR HOLMES","RIMENSNYDER, NELSON FREDERICK"
DE-00,2016,Open,,"ROCHESTER, LISA BLUNT"
FL-01,2016,Open,,"SPECHT, STEVEN K."
FL-02,2016,Incumbent,"GRAHAM, GWEN","DUNN, NEAL PATRICK MD, FACS"
FL-03,2016,Challenger,"YOHO, THEODORE SCOTT","MCGURN, KENNETH RANDOL"
FL-04,2016,Open,,"BRUDERLY, DAVID EDWARD"
FL-05,2016,Incumbent,"BROWN, CORRINE","SCURRY-SMITH, GLOREATHA (GLO)"
FL-06,2016,Challenger,"DESANTIS, RONALD D.","MCGOVERN, JAMES JOSEPH"
FL-07,2016,Challenger,"MICA, JOHN L. MR.","MURPHY, STEPHANIE"
FL-08,2016,Challenger,"POSEY, BILL","WESTBROOK, CORRY"
FL-09,2016,Incumbent,"GRAYSON, ALAN MARK","LIEBNITZKY, WAYNE"
FL-10,2016,Challenger,"WEBSTER, DANIEL","POE, BOB"
FL-11,2016,Open,,"KOLLER, DAVID C"
FL-12,2016,Challenger,"BILIRAKIS, GUS M","TAGER, ROBERT MATTHEW"
FL-13,2016,Challenger,"JOLLY, DAVID W.","CRIST, CHARLIE JOSEPH"
FL-14,2016,Incumbent,"CASTOR, KATHY","QUINN, CHRISTINE YVONNE"
FL-15,2016,Challenger,"ROSS, DENNIS ALAN","LANGE, JAMES KELLY"
FL-16,2016,Challenger,"BUCHANAN, VERNON","SCHNEIDER, JAN"
FL-17,2016,Challenger,"ROONEY, TOM MR.","FREEMAN, APRIL JUNE"
FL-18,2016,Incumbent,"MURPHY, PATRICK E","MAST, BRIAN"
FL-19,2016,Open,,"NEELD J, ROBERT M"
FL-20,2016,Incumbent,"HASTINGS, ALCEE L","BONNERQ, JAY ALAN"
FL-21,2016,Incumbent,"FRANKEL, LOIS J.","SPAIN, PAUL DOUGLAS MR."
FL-22,2016,Incumbent,"DEUTCH, THEODORE ELIOT","BENSMIHEN, JOSEPH"
FL-23,2016,Incumbent,"SCHULTZ, DEBBIE WASSERMAN","KAUFMAN, JOE"
FL-24,2016,Incumbent,"WILSON, FREDERICA S.",
FL-25,2016,Challenger,"DIAZ-BALART, MARIO","VALDES, ALINA"
FL-26,2016,Challenger,"CURBELO, CARLOS MR.","TADDEO, ANNETTE"
FL-27,2016,Challenger,"ROS-LEHTINEN, ILEANA THE HON.","FUHRMAN, SCOTT"
GA-01,2016,Open,,"REESE, BRIAN CORWIN"
GA-02,2016,Incumbent,"BISHOP, SANFORD D JR","SCOTT, BOBBY L."
GA-03,2016,Open,,"COOK, TAMARKUS"
GA-04,2016,Incumbent,"JOHNSON, HENRY C 'HANK'","ARMENDARIZ, VICTOR"
GA-05,2016,Incumbent,"LEWIS, JOHN R.","BELL, DOUGLAS ANTHONY"
GA-06,2016,Open,,"MCLAURIN, JOSHUA IVAN"
GA-07,2016,Open,,
GA-08,2016,Open,,
GA-09,2016,Open,,
GA-10,2016,Open,,"DIOUS, IVORY KENNETH"
GA-11,2016,Open,,
GA-12,2016,Challenger,"ALLEN, RICHARD W","BARROW, JOHN J."
GA-13,2016,Incumbent,"SCOTT, DAVID ALBERT",
GA-14,2016,Open,,
GU-00,2016,Incumbent,"BORDALLO, MADELEINE Z. MS.","CAMACHO, FELIX P GOVERNOR"
HI-01,2016,Incumbent,"TAKAI, KYLE MARK","DJOU, CHARLES K"
HI-02,2016,Incumbent,"GABBARD, TULSI",
IA-01,2016,Challenger,"BLUM, RODNEY","VERNON, MONICA W"
IA-02,2016,Incumbent,"LOEBSACK, DAVID WAYNE","PETERS, CHRISTOPHER CARL"
IA-03,2016,Challenger,"YOUNG, DAVID","MOWRER, JIM"
IA-04,2016,Challenger,"KING, STEVE MR.","WEAVER, KIMBERLY"
IA-05,2016,Challenger,,"CAMPBELL, MATTHEW"
ID-01,2016,Challenger,"LABRADOR, RAUL R. HON.","PIOTROWSKI, JAMES M"
ID-02,2016,Challenger,"SIMPSON, MICHAEL","STALLINGS, RICHARD"
IL-01,2016,Incumbent,"RUSH, BOBBY LEE","DEUSER, AUGUST (O'NEILL)"
IL-02,2016,Incumbent,"KELLY, ROBIN L.","WALLACE, ERIC M."
IL-03,2016,Incumbent,"LIPINSKI, DANIEL WILLIAM WILLIAM",
IL-04,2016,Incumbent,"GUTIERREZ, LUIS V",
IL-05,2016,Incumbent,"QUIGLEY, MIKE","KOLBER, VINCE"
IL-06,2016,Challenger,"ROSKAM, PETER","HOWLAND, AMANDA"
IL-07,2016,Incumbent,"DAVIS, DANNY K. MR.",
IL-08,2016,Open,,"KRISHNAMOORTHI, S. RAJA"
IL-09,2016,Incumbent,"SCHAKOWSKY, JANICE D","LASONDE, JOAN MCCARTHY"
IL-10,2016,Challenger,"DOLD, ROBERT JAMES JR","SCHNEIDER, BRADLEY SCOTT"
IL-11,2016,Incumbent,"FOSTER, G. WILLIAM (BILL)","KHOURI, TONIA"
IL-12,2016,Challenger,"BOST, MICHAEL","BARICEVIC, CHARLES JOHN"
IL-13,2016,Challenger,"VANDERSAND, ETHAN","WICKLUND, MARK DAVID"
IL-14,2016,Challenger,"HULTGREN, RANDY","WALZ, JIM"
IL-15,2016,Challenger,"SHIMKUS, JOHN M","THORSLAND, ERIC LEE"
IL-16,2016,Challenger,"KINZINGER, ADAM","OLSEN, RANDALL WAYNE"
IL-17,2016,Incumbent,"BUSTOS, CHERI","SCHILLING, ROBERT T."
IL-18,2016,Challenger,"SCHOCK, AARON JON MR.","RODRIGUEZ, JUNIUS"
IN-01,2016,Incumbent,"VISCLOSKY, PETER J.","LEYVA, MARK J"
IN-02,2016,Challenger,"WALORSKI SWIHART, JACKIE","COLEMAN, LYNN CARNELL"
IN-03,2016,Challenger,"STUTZMAN, MARLIN A","KUHNLE, JUSTIN JAMES"
IN-04,2016,Open,,
IN-05,2016,Challenger,"BROOKS, SUSAN MRS.","DEMAREE, ANGELA JO"
IN-06,2016,Challenger,"MESSER, ALLEN LUCAS","WELSH, BARRY"
IN-07,2016,Incumbent,"CARSON, ANDRE","PING, CATHERINE LOUISE ""CAT"""
IN-08,2016,Challenger,"BUCSHON, LARRY D.","DRAKE, RON"
IN-09,2016,Open,,"YODER, SHELLI"
KS-01,2016,Challenger,"MARSHALL, ROGER W","LAPOLICE, ALAN"
KS-02,2016,Challenger,"JENKINS, LYNN","WAKEFIELD, MARGIE"
KS-03,2016,Challenger,"YODER, KEVIN","SIDIE, JAY"
KS-04,2016,Challenger,"POMPEO, MICHAEL RICHARD","GIROUX, DANIEL BERNARD"
KY-01,2016,Open,,"GASKINS, SAMUEL LEWIS"
KY-02,2016,Challenger,"GUTHRIE, S. BRETT HON.","LEACH, RONALD ALLEN"
KY-03,2016,Incumbent,"YARMUTH, JOHN A MR","MCFARLANE, MICHAEL"
KY-04,2016,Open,,
KY-05,2016,Open,,
KY-06,2016,Challenger,"BARR, GARLAND ANDY","KEMPER, NANCY JO"
LA-01,2016,Challenger,"SCALISE, STEVE MR.","FAUST, DANIL"
LA-02,2016,Incumbent,"RICHMOND, CEDRIC L.",
LA-03,2016,Challenger,"BOUSTANY, CHARLES W. DR. JR.","RADER, LARRY"
LA-04,2016,Open,,"JONES JR, J MARSHALL"
LA-05,2016,Open,,"MAYO, JAMIE"
LA-06,2016,Open,,"EDWARDS, EDWIN WASHINGTON"
MA-01,2016,Incumbent,"NEAL, RICHARD E MR.","BECH, NATHAN ALEXANDER"
MA-02,2016,Incumbent,"MCGOVERN, JAMES P",
MA-03,2016,Incumbent,"TSONGAS, NICOLA S","WOFFORD, ROSEANN"
MA-04,2016,Incumbent,"KENNEDY, JOSEPH P III","ROSA, DAVID A"
MA-05,2016,Incumbent,"CLARK, KATHERINE","TIERNEY, THOMAS P"
MA-06,2016,Incumbent,"MOULTON, SETH","TISEI, RICHARD R."
MA-07,2016,Incumbent,"CAPUANO, MICHAEL E",
MA-08,2016,Incumbent,"LYNCH, STEPHEN","BURKE, WILLIAM F"
MA-09,2016,Incumbent,"KEATING, WILLIAM RICHARD","ALLIEGRO, MARK C"
MA-10,2016,Open,,
MD-01,2016,Challenger,"HARRIS, ANDREW P","IRETON, JIM"
MD-02,2016,Incumbent,"RUPPERSBERGER, C.A. DUTCH","MCDONOUGH, PATRICK L"
MD-03,2016,Incumbent,"SARBANES, JOHN P. MR.","PLASTER, MARK LEROY MD"
MD-04,2016,Open,,"BROWN, ANTHONY GREGORY"
MD-05,2016,Incumbent,"HOYER, STENY HAMILTON","FADDIS, CHARLES"
MD-06,2016,Incumbent,"DELANEY, JOHN K","HOEBER, AMIE"
MD-07,2016,Incumbent,"CUMMINGS, ELIJAH E",
MD-08,2016,Open,,"TRONE, DAVID"
ME-01,2016,Incumbent,"PINGREE, CHELLIE M","SMITH, ANDE"
ME-02,2016,Challenger,"POLIQUIN, BRUCE L","CAIN, EMILY"
MI-01,2016,Challenger,"BERGMAN, JOHN","JOHNSON, LONNIE BARTON"
MI-02,2016,Challenger,"HUIZENGA, WILLIAM P THE HON.","MURPHY, DENNIS B"
MI-03,2016,Challenger,"AMASH, JUSTIN","SMITH, DOUGLAS MARK JR"
MI-04,2016,Open,,
MI-05,2016,Incumbent,"KILDEE, DANIEL T.",
MI-06,2016,Challenger,"UPTON, FREDERICK STEPHEN","CLEMENTS, PAUL COLIN"
MI-07,2016,Challenger,"WALBERG, TIMOTHY L HON.","DRISKELL, GRETCHEN"
MI-08,2016,Challenger,"BISHOP, MIKE","GILBERT, MELISSA"
MI-09,2016,Incumbent,"LEVIN, SANDER M MR","BRIKHO, GEORGE"
MI-10,2016,Open,,"ACCAVITTI, FRANK MR. JR"
MI-11,2016,Challenger,"TROTT, DAVID A","KUMAR, ANIL"
MI-12,2016,Incumbent,"DINGELL, DEBBIE","JONES, JEFF"
MI-13,2016,Incumbent,"CONYERS, JOHN JR.",
MI-14,2016,Incumbent,"LAWRENCE, BRENDA LULENAR",
MN-01,2016,Incumbent,"WALZ, TIMOTHY J","HAGEDORN, JAMES"
MN-02,2016,Challenger,"LEWIS, JASON MARK MR.","CRAIG, ANGELA DAWN"
MN-03,2016,Challenger,"PAULSEN, ERIK","BONOFF, TERRI"
MN-04,2016,Incumbent,"MCCOLLUM, BETTY","RYAN, GREGORY THOMAS"
MN-05,2016,Incumbent,"ELLISON, KEITH MAURICE","DAGGETT, DOUGLAS JAMES"
MN-06,2016,Open,,
MN-07,2016,Incumbent,"PETERSON, COLLIN CLARK","HINSON, AMANDA LYNN"
MN-08,2016,Incumbent,"NOLAN, RICHARD M.","MILLS, STEWART MR."
MO-01,2016,Incumbent,"CLAY, WILLIAM LACY JR","BERRY, PAUL III"
MO-02,2016,Challenger,"WAGNER, ANN L.","OTTO, BILL MR."
MO-03,2016,Open,,
MO-04,2016,Challenger,"HARTZLER, VICKY","CHRISTENSEN, GORDON DR."
MO-05,2016,Incumbent,"CLEAVER, EMANUEL II","TURK, JACOB"
MO-06,2016,Challenger,"GRAVES, SAMUEL B JR 'SAM'","YARBER, KYLE A"
MO-07,2016,Challenger,"LONG, BILLY MR.","WILLIAMS, REBECCA GENEVIEVE MS"
MO-08,2016,Challenger,"BROWN, HAL","STOCKER, BARBARA HAMILL"
MO-09,2016,Open,,"GAW, ROBERT STEVEN"
MS-01,2016,Open,,"ZINN, WALTER H"
MS-02,2016,Incumbent,"THOMPSON, BENNIE G.","BOUIE II, JOHN MR"
MS-03,2016,Open,,
MS-04,2016,Challenger,"PALAZZO, STEVEN MCCARTY","GLADNEY, MARK DEY"
MT-00,2016,Challenger,"ZINKE, RYAN K","JUNEAU, DENISE"
NC-01,2016,Incumbent,"BUTTERFIELD, G K","DEW, HAROLD POWELL JR"
NC-02,2016,Challenger,"ELLMERS, RENEE JACISIN","MCNEIL, JOHN P"
NC-03,2016,Challenger,"JONES, WALTER B.","ADAME, MARSHALL RICHARD"
NC-04,2016,Incumbent,"PRICE, DAVID E.","GOOGE, SUE"
NC-05,2016,Challenger,"FOXX, VIRGINIA ANN","ROBERTS, JAMES HENRY MR. SR."
NC-06,2016,Challenger,"WALKER, BRADLEY MARK","GLIDEWELL, POWELL WATKINS ""PETE"" III"
NC-07,2016,Open,,"ACKER, BRANDON W."
NC-08,2016,Challenger,"HUDSON, RICHARD L. JR.","MILLS, THOMAS M"
NC-09,2016,Challenger,"PITTENGER, ROBERT M. HON.","CANO, FERNANDO CHRISTIAN JR"
NC-10,2016,Challenger,"MCHENRY, PATRICK TIMOTHY","MILLARD, CARL ANDREW"
NC-11,2016,Challenger,"MEADOWS, MARK R","BRYSON, FREDERICK EDGAR (RICK)"
NC-12,2016,Incumbent,"ADAMS, ALMA SHEALEY","THREATT, ARCHIE LEON"
NC-13,2016,Challenger,"HOLDING, GEORGE E MR.","DAVIS, BRUCE EDWARD SR."
ND-00,2016,Challenger,"CRAMER, KEVIN MR.","IRON EYES, CHASE MR."
NE-01,2016,Challenger,"FORTENBERRY, JEFFREY L. HONORABLE","CRAWFORD, DENNIS P"
NE-02,2016,Incumbent,"ASHFORD, BRAD","BACON, DONALD"
NE-03,2016,Challenger,"SMITH, ADRIAN","SULLIVAN, MARK"
NH-01,2016,Challenger,"GUINTA, FRANK","SHEA-PORTER, CAROL"
NH-02,2016,Incumbent,"KUSTER, ANN MCLANE","LAWRENCE, JIM"
NJ-01,2016,Incumbent,"NORCROSS, DONALD W","PATTERSON, ROBERT W."
NJ-02,2016,Challenger,"LOBIONDO, FRANK A.","COLE, DAVID HAGERTY"
NJ-03,2016,Open,,"BELGARD, AIMEE"
NJ-04,2016,Challenger,"SMITH, CHRISTOPHER H","PHILLIPSON, LORNA"
NJ-05,2016,Challenger,"GARRETT, SCOTT REP.","GOTTHEIMER, JOSH"
NJ-06,2016,Incumbent,"PALLONE, FRANK JR","SONNEK-SCHMELZ, BRENT J"
NJ-07,2016,Challenger,"LANCE, LEONARD","JACOB, PETER MR."
NJ-08,2016,Incumbent,"SIRES, ALBIO",
NJ-09,2016,Incumbent,"PASCRELL, WILLIAM J. HON.","CASTILLO, HECTOR DR."
NJ-10,2016,Incumbent,"PAYNE, DONALD M., JR.",
NJ-11,2016,Challenger,"FRELINGHUYSEN, RODNEY P.","MCFARLANE, RICHARD"
NJ-12,2016,Incumbent,"COLEMAN, BONNIE WATSON","SPADEA, BILL"
NM-01,2016,Incumbent,"LUJAN GRISHAM, MICHELLE","FRESE, MICHAEL HARRY"
NM-02,2016,Challenger,"PEARCE, STEVAN E.","SOULES, MERRIE LEE MS."
NM-03,2016,Incumbent,"LUJAN, BEN R MR.","ROMERO, MICHAEL H"
NV-01,2016,Incumbent,"TITUS, DINA","HORNE, FREDDY A"
NV-02,2016,Challenger,"AMODEI, MARK EUGENE","EVANS, HUGH D MR JR"
NV-03,2016,Open,,"ROSEN, JACKY"
NV-04,2016,Challenger,"HARDY, CRESENT","KIHUEN, RUBEN"
NY-01,2016,Challenger,"ZELDIN, LEE M","THRONE-HOLST, ANNA"
NY-02,2016,Challenger,"KING, PETER T. HON.","GREGORY, DUWAYNE"
NY-03,2016,Open,,"SUOZZI, THOMAS"
NY-04,2016,Incumbent,"RICE, KATHLEEN","GURFEIN, DAVID MR."
NY-05,2016,Incumbent,"MEEKS, GREGORY W.","O'REILLY, MICHAEL"
NY-06,2016,Incumbent,"MENG, GRACE",
NY-07,2016,Incumbent,"VELAZQUEZ, NYDIA M",
NY-08,2016,Incumbent,"JEFFRIES, HAKEEM",
NY-09,2016,Incumbent,"CLARKE, YVETTE D",
NY-10,2016,Incumbent,"NADLER, JERROLD L. MR.","ROSENTHAL, PHILIP JEFFREY DR."
NY-11,2016,Open,,"GENTILE, VINCENT"
NY-12,2016,Incumbent,"MALONEY, CAROLYN B.",
NY-13,2016,Open,,"WRIGHT, KEITH L T"
NY-14,2016,Incumbent,"CROWLEY, JOSEPH","SPOTORNO, FRANK"
NY-15,2016,Incumbent,"SERRANO, JOSE E.","FAULKNER , MICHEL"
NY-16,2016,Incumbent,"ENGEL, ELIOT L. REP.",
NY-17,2016,Incumbent,"LOWEY, NITA M","DAY, CHRIS"
NY-18,2016,Incumbent,"MALONEY, SEAN PATRICK","OLIVA JR, PHIL"
NY-19,2016,Open,,"TEACHOUT, ZEPHYR"
NY-20,2016,Incumbent,"TONKO, PAUL DAVID","FISCHER, JAMES M"
NY-21,2016,Challenger,"STEFANIK, ELISE M.","DERRICK, WILLIAM MIKE"
NY-22,2016,Open,,"MYERS, KIM"
NY-23,2016,Challenger,"REED, THOMAS W II","PLUMB, JOHN"
NY-24,2016,Challenger,"KATKO, JOHN M","DEACON, COLLEEN"
NY-25,2016,Incumbent,"SLAUGHTER, LOUISE M","ASSINI, MARK W"
NY-26,2016,Incumbent,"HIGGINS, BRIAN","REYNOLDS, THOMAS M"
NY-27,2016,Challenger,"COLLINS, CHRISTOPHER C","O'DONNELL, JAMES D."
NY-29,2016,Challenger,"KOLB, BRIAN M","LAFALCE, JOHN J"
OH-01,2016,Challenger,"CHABOT, STEVE","YOUNG, MICHELE LORI"
OH-02,2016,Challenger,"WENSTRUP, BRAD DR.","RICHARDS, RONNY HARRISON"
OH-03,2016,Incumbent,"BEATTY, JOYCE","VENNON, ERIC T"
OH-04,2016,Challenger,"JORDAN, JAMES D.","GARRETT, JANET PATRICIA MRS."
OH-05,2016,Open,,
OH-06,2016,Challenger,"JOHNSON, BILL","GARRISON, JENNIFER D"
OH-07,2016,Challenger,"GIBBS, ROBERT","RICH, ROY"
OH-08,2016,Challenger,"DAVIDSON, WARREN","FOUGHT, STEVEN DEAN"
OH-09,2016,Incumbent,"KAPTUR, MARCY C HON.","LARSON, DONALD PHILIP"
OH-10,2016,Challenger,"TURNER, MICHAEL R","KLEPINGER, ROBERT P"
OH-11,2016,Incumbent,"FUDGE, MARCIA L","GOLDSTEIN, BEVERLY A."
OH-12,2016,Challenger,"TIBERI, PATRICK J.","ALBERTSON, ED"
OH-13,2016,Incumbent,"RYAN, TIMOTHY J.",
OH-14,2016,Challenger,"JOYCE, DAVID P","WAGER, MICHAEL"
OH-15,2016,Challenger,"STIVERS, STEVE MR.","WHARTON, RICHARD SCOTT"
OH-16,2016,Challenger,"RENACCI, JAMES B.","MUNDY, KEITH FRANCIS"
OH-18,2016,Open,,
OK-01,2016,Challenger,"BRIDENSTINE, JAMES FREDERICK","OLSON, JOHN RICHARD"
OK-02,2016,Challenger,"MULLIN, MARKWAYNE MR.","BOREN, DAVID DANIEL"
OK-03,2016,Open,,
OK-04,2016,Open,,
OK-05,2016,Challenger,"LANKFORD, JAMES PAUL MR.","GUILD, THOMAS EUGENE"
OR-01,2016,Incumbent,"BONAMICI, SUZANNE MS.","MORGAN, DELINDA"
OR-02,2016,Challenger,"WALDEN, GREGORY P MR.","CHRISTOFFERSON, AELEA"
OR-03,2016,Incumbent,"BLUMENAUER, EARL","BUCHAL, JAMES LAURENCE"
OR-04,2016,Incumbent,"DEFAZIO, PETER A","ROBINSON, ART DR."
OR-05,2016,Incumbent,"SCHRADER, KURT","WILLIS, COLM"
PA-01,2016,Incumbent,"BRADY, ROBERT A","RATH, MEGAN ANN"
PA-02,2016,Challenger,,"EVANS, DWIGHT"
PA-03,2016,Challenger,"KELLY, GEORGE J JR","LAVALLEE, DANIEL"
PA-04,2016,Open,,
PA-05,2016,Challenger,"THOMPSON, GLENN MR","TAYLOR, KERITH STRANO"
PA-06,2016,Challenger,"COSTELLO, RYAN A","PARRISH, MICHAEL D"
PA-07,2016,Challenger,"MEEHAN, PATRICK L. MR.","GOLDERER, BILL"
PA-08,2016,Open,,"SANTARSIERO, STEVEN J"
PA-09,2016,Open,,
PA-10,2016,Challenger,"MARINO, THOMAS ANTHONY","MOLESEVICH, MIKE"
PA-11,2016,Challenger,"BARLETTA, LOU","MARSICANO, MICHAEL PAUL"
PA-12,2016,Challenger,"ROTHFUS, KEITH MR.","LARCHUK, STEVEN B"
PA-13,2016,Incumbent,"BOYLE, BRENDAN F",
PA-14,2016,Incumbent,"DOYLE, MIKE","MCALLISTER, LENNY MR"
PA-15,2016,Challenger,"DENT, CHARLES W. REP.","DAUGHERTY, RICHARD D"
PA-16,2016,Open,,"HARTMAN, CHRISTINA MARIE MS."
PA-17,2016,Incumbent,"CARTWRIGHT, MATT","GEISSINGER, GLENN A"
PA-18,2016,Open,,
PR-00,2016,Open,,"FERRER RIOS, HECTOR"
RI-01,2016,Incumbent,"CICILLINE, DAVID N","TAUB, H. RUSSELL"
RI-02,2016,Incumbent,"LANGEVIN, JAMES R. HONORABLE","REIS, RHUE"
SC-00,2016,Open,,
SC-01,2016,Open,,"FRASIER, BENJAMIN JR"
SC-02,2016,Challenger,"WILSON, JOE THE HON.","BJORN, ARIK"
SC-03,2016,Challenger,"DUNCAN, JEFFREY D MR.","CLEVELAND, HOSEA N"
