district_id,party,cycle,fec_candidate_id,committee_id,coverage_start_date,coverage_end_date,receipts_period,disbursements_period,cash_on_hand_end_period,report_type_full,beginning_image_number
CA-23,R,2016,H6CA22125,C00420935,2015-01-01T00:00:00,2015-03-31T00:00:00,1075090.53,467843.93,2461879.67,APRIL QUARTERLY,15970357987
AZ-02,R,2016,H2AZ08102,C00512236,2016-11-29T00:00:00,2016-12-31T00:00:00,120266.98,309838.62,342243.75,YEAR-END,201701319042251185
AZ-02,R,2016,H2AZ08102,C00512236,2016-10-20T00:00:00,2016-11-28T00:00:00,698207.66,1515700.23,531815.39,POST-GENERAL,201702139049343305
AZ-02,R,2016,H2AZ08102,C00512236,2016-10-20T00:00:00,2016-11-28T00:00:00,698207.66,1515700.23,531815.39,POST-GENERAL,201612089039968473
AZ-02,R,2016,H2AZ08102,C00512236,2016-10-01T00:00:00,2016-10-19T00:00:00,392618.18,1138058.9,1349307.96,PRE-GENERAL,201610279034718686
AZ-02,R,2016,H2AZ08102,C00512236,2016-08-11T00:00:00,2016-09-30T00:00:00,1130337.09,1098621.83,2094748.68,OCTOBER QUARTERLY,201610149032505307
AZ-02,R,2016,H2AZ08102,C00512236,2016-07-01T00:00:00,2016-08-10T00:00:00,467861.65,969973.71,2063033.42,PRE-PRIMARY,201608189022523323
AZ-02,R,2016,H2AZ08102,C00512236,2016-07-01T00:00:00,2016-08-10T00:00:00,467861.65,969973.71,2063033.42,PRE-PRIMARY,201610069032176292
AZ-02,R,2016,H2AZ08102,C00512236,2016-04-01T00:00:00,2016-06-30T00:00:00,983146.99,645643.46,2565145.48,JULY QUARTERLY,201607159020598558
AZ-02,R,2016,H2AZ08102,C00512236,2016-04-01T00:00:00,2016-06-30T00:00:00,983146.99,645643.46,2565145.48,JULY QUARTERLY,201610069032174873
AZ-02,R,2016,H2AZ08102,C00512236,2016-01-01T00:00:00,2016-03-31T00:00:00,852939.35,584549.86,2227641.95,APRIL QUARTERLY,201610069032173978
AZ-02,R,2016,H2AZ08102,C00512236,2016-01-01T00:00:00,2016-03-31T00:00:00,852939.35,584549.86,2227641.95,APRIL QUARTERLY,201604159012491232
AZ-02,R,2016,H2AZ08102,C00512236,2015-10-01T00:00:00,2015-12-31T00:00:00,739708.11,446386.46,1959252.46,YEAR-END,201610069032173337
AZ-02,R,2016,H2AZ08102,C00512236,2015-10-01T00:00:00,2015-12-31T00:00:00,739708.11,446386.46,1959252.46,YEAR-END,201601319005233909
AZ-02,R,2016,H2AZ08102,C00512236,2015-07-01T00:00:00,2015-09-30T00:00:00,800653.13,563777.44,1665930.81,OCTOBER QUARTERLY,201601319005233193
AZ-02,R,2016,H2AZ08102,C00512236,2015-07-01T00:00:00,2015-09-30T00:00:00,800653.13,563777.44,1668530.81,OCTOBER QUARTERLY,201510159002949937
AZ-02,R,2016,H2AZ08102,C00512236,2015-04-01T00:00:00,2015-06-30T00:00:00,1049452.9,438391.41,1429055.12,JULY QUARTERLY,201601319005223614
AZ-02,R,2016,H2AZ08102,C00512236,2015-04-01T00:00:00,2015-06-30T00:00:00,1049452.9,438391.41,1431655.12,JULY QUARTERLY,201507159000159057
AZ-02,R,2016,H2AZ08102,C00512236,2015-04-01T00:00:00,2015-06-30T00:00:00,1049452.9,438391.41,1431655.12,JULY QUARTERLY,201507209000292299
AZ-02,R,2016,H2AZ08102,C00512236,2015-01-01T00:00:00,2015-03-31T00:00:00,643576.14,293476.43,820593.63,APRIL QUARTERLY,201507209000292077
AZ-02,R,2016,H2AZ08102,C00512236,2015-01-01T00:00:00,2015-03-31T00:00:00,643576.14,293476.43,820593.63,APRIL QUARTERLY,15951173137
AZ-02,R,2016,H2AZ08102,C00512236,2015-01-01T00:00:00,2015-03-31T00:00:00,642964.14,293476.43,817993.63,APRIL QUARTERLY,201601319005223424
CA-49,R,2016,H0CA48024,C00350520,2016-11-29T00:00:00,2016-12-31T00:00:00,133398.22,113475.51,329151.63,YEAR-END,201701319042272123
CA-49,R,2016,H0CA48024,C00350520,2016-11-29T00:00:00,2016-12-31T00:00:00,133398.22,113475.51,329151.63,YEAR-END,201704039051982491
CA-49,R,2016,H0CA48024,C00350520,2016-10-20T00:00:00,2016-11-28T00:00:00,783855.28,2256366.01,309228.92,POST-GENERAL,201612089040067987
CA-49,R,2016,H0CA48024,C00350520,2016-10-20T00:00:00,2016-11-28T00:00:00,783855.28,2256366.01,309228.92,POST-GENERAL,201701269041498097
CA-49,R,2016,H0CA48024,C00350520,2016-10-01T00:00:00,2016-10-19T00:00:00,362706.62,1630463.27,1781739.65,PRE-GENERAL,201610279036935869
CA-49,R,2016,H0CA48024,C00350520,2016-07-01T00:00:00,2016-09-30T00:00:00,851444.69,1569913.32,3049496.3,OCTOBER QUARTERLY,201610159032767081
CA-49,R,2016,H0CA48024,C00350520,2016-07-01T00:00:00,2016-09-30T00:00:00,851444.69,1569913.32,3049496.3,OCTOBER QUARTERLY,201612069037657768
CA-49,R,2016,H0CA48024,C00350520,2016-05-19T00:00:00,2016-06-30T00:00:00,99683.63,103946.95,3767964.93,JULY QUARTERLY,201607149020474699
CA-49,R,2016,H0CA48024,C00350520,2016-04-01T00:00:00,2016-05-18T00:00:00,90933.24,19631.18,3772228.25,PRE-PRIMARY,201605269017300375
CA-49,R,2016,H0CA48024,C00350520,2016-01-01T00:00:00,2016-03-31T00:00:00,52900.78,170419.05,3700926.19,APRIL QUARTERLY,201604159012515331
CA-49,R,2016,H0CA48024,C00350520,2015-10-01T00:00:00,2015-12-31T00:00:00,265407.46,85771.8,3818444.46,YEAR-END,201601299004927600
CA-49,R,2016,H0CA48024,C00350520,2015-07-01T00:00:00,2015-09-30T00:00:00,-89598.29,82808.91,3638808.8,OCTOBER QUARTERLY,201510159002910539
CA-49,R,2016,H0CA48024,C00350520,2015-04-01T00:00:00,2015-06-30T00:00:00,115450.98,106326.68,3811216.0,JULY QUARTERLY,201507159000168015
CA-49,R,2016,H0CA48024,C00350520,2015-01-01T00:00:00,2015-03-31T00:00:00,224257.91,172190.38,3802091.7,APRIL QUARTERLY,15951151744
MT-00,R,2016,H4MT01041,C00550871,2016-11-29T00:00:00,2016-12-31T00:00:00,94919.92,128923.22,30866.38,YEAR-END,201704149052158276
MT-00,R,2016,H4MT01041,C00550871,2016-11-29T00:00:00,2016-12-31T00:00:00,94919.92,128923.22,30866.38,YEAR-END,201707109066576824
MT-00,R,2016,H4MT01041,C00550871,2016-11-29T00:00:00,2016-12-31T00:00:00,94919.92,128923.22,25286.34,YEAR-END,201707079066565877
MT-00,R,2016,H4MT01041,C00550871,2016-11-29T00:00:00,2016-12-31T00:00:00,94915.86,128923.22,30862.32,YEAR-END,201701299041537239
MT-00,R,2016,H4MT01041,C00550871,2016-11-29T00:00:00,2016-12-31T00:00:00,94919.92,128923.22,30866.38,YEAR-END,201705099053512758
MT-00,R,2016,H4MT01041,C00550871,2016-10-20T00:00:00,2016-11-28T00:00:00,396916.31,732724.28,59289.64,POST-GENERAL,201707069066560230
MT-00,R,2016,H4MT01041,C00550871,2016-10-20T00:00:00,2016-11-28T00:00:00,398471.35,732724.28,64869.68,POST-GENERAL,201612089040208261
MT-00,R,2016,H4MT01041,C00550871,2016-10-01T00:00:00,2016-10-19T00:00:00,258657.58,845669.16,399122.61,PRE-GENERAL,201701089041007243
MT-00,R,2016,H4MT01041,C00550871,2016-10-01T00:00:00,2016-10-19T00:00:00,258657.58,847694.16,395097.61,PRE-GENERAL,201707059066529060
MT-00,R,2016,H4MT01041,C00550871,2016-10-01T00:00:00,2016-10-19T00:00:00,258657.58,845669.16,399122.61,PRE-GENERAL,201610279036920665
MT-00,R,2016,H4MT01041,C00550871,2016-07-01T00:00:00,2016-09-30T00:00:00,1365539.02,1637725.73,986134.19,OCTOBER QUARTERLY,201610149032534299
MT-00,R,2016,H4MT01041,C00550871,2016-07-01T00:00:00,2016-09-30T00:00:00,1363539.02,1637725.73,984134.19,OCTOBER QUARTERLY,201707059066526738
MT-00,R,2016,H4MT01041,C00550871,2016-07-01T00:00:00,2016-09-30T00:00:00,1365539.02,1637725.73,986134.19,OCTOBER QUARTERLY,201701089041005398
MT-00,R,2016,H4MT01041,C00550871,2016-05-19T00:00:00,2016-06-30T00:00:00,505488.34,301505.02,1258320.9,JULY QUARTERLY,201701090300129367
MT-00,R,2016,H4MT01041,C00550871,2016-05-19T00:00:00,2016-06-30T00:00:00,505488.34,301505.02,1258320.9,JULY QUARTERLY,201612319040908681
MT-00,R,2016,H4MT01041,C00550871,2016-05-19T00:00:00,2016-06-30T00:00:00,505488.34,301505.02,1258320.9,JULY QUARTERLY,201607149020471665
MT-00,R,2016,H4MT01041,C00550871,2016-04-01T00:00:00,2016-05-18T00:00:00,337268.09,351963.42,1054337.58,APRIL QUARTERLY,201606169018412313
MT-00,R,2016,H4MT01041,C00550871,2016-04-01T00:00:00,2016-05-18T00:00:00,337268.09,351963.42,1054337.58,APRIL QUARTERLY,201605259017296936
MT-00,R,2016,H4MT01041,C00550871,2016-01-01T00:00:00,2016-03-31T00:00:00,783379.45,458330.4,1069032.91,APRIL QUARTERLY,201606099017550019
MT-00,R,2016,H4MT01041,C00550871,2016-01-01T00:00:00,2016-03-31T00:00:00,783379.45,458330.4,1069032.91,APRIL QUARTERLY,201604159012437817
MT-00,R,2016,H4MT01041,C00550871,2015-10-01T00:00:00,2015-12-31T00:00:00,601043.96,604084.07,743983.86,YEAR-END,201601229004566658
MT-00,R,2016,H4MT01041,C00550871,2015-07-01T00:00:00,2015-09-30T00:00:00,871523.75,449410.97,747023.97,OCTOBER QUARTERLY,201510159002932447
MT-00,R,2016,H4MT01041,C00550871,2015-04-01T00:00:00,2015-06-30T00:00:00,714747.43,577382.41,324911.19,JULY QUARTERLY,201508139000823037
MT-00,R,2016,H4MT01041,C00550871,2015-04-01T00:00:00,2015-06-30T00:00:00,712947.43,532142.4,368351.2,JULY QUARTERLY,201507159000237602
MT-00,R,2016,H4MT01041,C00550871,2015-01-01T00:00:00,2015-03-31T00:00:00,536537.55,432807.16,187546.17,APRIL QUARTERLY,201507019000052657
MT-00,R,2016,H4MT01041,C00550871,2015-01-01T00:00:00,2015-03-31T00:00:00,536537.55,432807.16,187546.17,APRIL QUARTERLY,15951172807
MT-00,R,2016,H4MT01041,C00550871,2015-01-01T00:00:00,2015-03-31T00:00:00,536619.61,432889.22,187546.17,APRIL QUARTERLY,201507169000254739
MN-03,R,2016,H8MN03077,C00439661,2016-11-29T00:00:00,2016-12-31T00:00:00,17240.0,113435.44,293381.09,YEAR-END,201701249041450635
MN-03,R,2016,H8MN03077,C00439661,2016-11-29T00:00:00,2016-12-31T00:00:00,17240.0,113435.44,373169.27,YEAR-END,201703039050599228
MN-03,R,2016,H8MN03077,C00439661,2016-11-29T00:00:00,2016-12-31T00:00:00,17240.0,119635.44,366969.27,YEAR-END,201707119066586957
MN-03,R,2016,H8MN03077,C00439661,2016-10-20T00:00:00,2016-11-28T00:00:00,429313.93,1729072.7,389576.53,POST-GENERAL,201702039042411910
MN-03,R,2016,H8MN03077,C00439661,2016-10-20T00:00:00,2016-11-28T00:00:00,402358.0,1729072.7,277620.6,POST-GENERAL,201701029040910207
MN-03,R,2016,H8MN03077,C00439661,2016-10-20T00:00:00,2016-11-28T00:00:00,429313.93,1729072.7,389576.53,POST-GENERAL,201701189041416636
MN-03,R,2016,H8MN03077,C00439661,2016-10-20T00:00:00,2016-11-28T00:00:00,402358.0,1716108.71,469364.71,POST-GENERAL,201703039050599061
MN-03,R,2016,H8MN03077,C00439661,2016-10-20T00:00:00,2016-11-28T00:00:00,402358.0,1729072.7,289464.07,POST-GENERAL,201612079037685124
MN-03,R,2016,H8MN03077,C00439661,2016-10-01T00:00:00,2016-10-19T00:00:00,267521.71,1535532.7,1604335.3,PRE-GENERAL,201701029040910100
MN-03,R,2016,H8MN03077,C00439661,2016-10-01T00:00:00,2016-10-19T00:00:00,267521.71,1535532.7,1616178.77,PRE-GENERAL,201611289037473492
MN-03,R,2016,H8MN03077,C00439661,2016-10-01T00:00:00,2016-10-19T00:00:00,267521.71,1291157.47,1783115.42,PRE-GENERAL,201703039050598948
MN-03,R,2016,H8MN03077,C00439661,2016-10-01T00:00:00,2016-10-19T00:00:00,267521.71,1535532.7,1616178.77,PRE-GENERAL,201610279034638556
MN-03,R,2016,H8MN03077,C00439661,2016-10-01T00:00:00,2016-10-19T00:00:00,292521.71,1535532.7,1689335.3,PRE-GENERAL,201701189041416523
MN-03,R,2016,H8MN03077,C00439661,2016-10-01T00:00:00,2016-10-19T00:00:00,292521.71,1535532.7,1689335.3,PRE-GENERAL,201702039042411430
MN-03,R,2016,H8MN03077,C00439661,2016-07-21T00:00:00,2016-09-30T00:00:00,1185296.03,1484921.16,2932346.29,OCTOBER QUARTERLY,201702039042411553
MN-03,R,2016,H8MN03077,C00439661,2016-07-21T00:00:00,2016-09-30T00:00:00,1135296.03,1484921.16,2872346.29,OCTOBER QUARTERLY,201701029040909737
MN-03,R,2016,H8MN03077,C00439661,2016-07-21T00:00:00,2016-09-30T00:00:00,1135296.03,1491251.16,2806751.18,OCTOBER QUARTERLY,201703039050598573
MN-03,R,2016,H8MN03077,C00439661,2016-07-21T00:00:00,2016-09-30T00:00:00,1185296.03,1484921.16,2932346.29,OCTOBER QUARTERLY,201701189041416160
MN-03,R,2016,H8MN03077,C00439661,2016-07-21T00:00:00,2016-09-30T00:00:00,1135296.03,1484921.16,2880289.76,OCTOBER QUARTERLY,201611289037473135
MN-03,R,2016,H8MN03077,C00439661,2016-07-21T00:00:00,2016-09-30T00:00:00,1139196.03,1484921.16,2884189.76,OCTOBER QUARTERLY,201610139032421022
MN-03,R,2016,H8MN03077,C00439661,2016-07-01T00:00:00,2016-07-20T00:00:00,58963.08,40728.42,3162706.31,PRE-PRIMARY,201703039050598531
MN-03,R,2016,H8MN03077,C00439661,2016-07-01T00:00:00,2016-07-20T00:00:00,68963.08,40728.42,3231971.42,PRE-PRIMARY,201701189041416089
MN-03,R,2016,H8MN03077,C00439661,2016-07-01T00:00:00,2016-07-20T00:00:00,57363.08,36484.95,3229914.89,PRE-PRIMARY,201607279021957041
MN-03,R,2016,H8MN03077,C00439661,2016-07-01T00:00:00,2016-07-20T00:00:00,58963.08,40728.42,3221971.42,PRE-PRIMARY,201701029040909704
MN-03,R,2016,H8MN03077,C00439661,2016-07-01T00:00:00,2016-07-20T00:00:00,58963.08,40728.42,3227271.42,PRE-PRIMARY,201611289037473096
MN-03,R,2016,H8MN03077,C00439661,2016-07-01T00:00:00,2016-07-20T00:00:00,68963.08,40728.42,3231971.42,PRE-PRIMARY,201702039042411383
MN-03,R,2016,H8MN03077,C00439661,2016-04-01T00:00:00,2016-06-30T00:00:00,1015202.03,134379.23,3203736.76,JULY QUARTERLY,201611289037472463
MN-03,R,2016,H8MN03077,C00439661,2016-04-01T00:00:00,2016-06-30T00:00:00,1015202.03,219171.94,3144471.65,JULY QUARTERLY,201703039050598191
MN-03,R,2016,H8MN03077,C00439661,2016-04-01T00:00:00,2016-06-30T00:00:00,1020502.03,134379.23,3209036.76,JULY QUARTERLY,201607279021956666
MN-03,R,2016,H8MN03077,C00439661,2016-04-01T00:00:00,2016-06-30T00:00:00,1020272.03,134149.23,3209036.76,JULY QUARTERLY,201607119020390603
MN-03,R,2016,H8MN03077,C00439661,2016-01-01T00:00:00,2016-03-31T00:00:00,521930.04,215405.82,2348441.56,APRIL QUARTERLY,201703039050597924
MN-03,R,2016,H8MN03077,C00439661,2016-01-01T00:00:00,2016-03-31T00:00:00,516530.04,213844.52,2322913.96,APRIL QUARTERLY,201604159012424273
MN-03,R,2016,H8MN03077,C00439661,2015-10-01T00:00:00,2015-12-31T00:00:00,407394.68,192844.88,2048614.26,YEAR-END,201601279004633944
MN-03,R,2016,H8MN03077,C00439661,2015-10-01T00:00:00,2015-12-31T00:00:00,422416.19,192844.88,2041917.34,YEAR-END,201703039050597387
MN-03,R,2016,H8MN03077,C00439661,2015-10-01T00:00:00,2015-12-31T00:00:00,407394.68,205230.84,2020228.44,YEAR-END,201603299012197088
MN-03,R,2016,H8MN03077,C00439661,2015-07-01T00:00:00,2015-09-30T00:00:00,330380.78,120776.97,1834064.46,OCTOBER QUARTERLY,201510159002942308
MN-03,R,2016,H8MN03077,C00439661,2015-07-01T00:00:00,2015-09-30T00:00:00,336180.78,152778.83,1812346.03,OCTOBER QUARTERLY,201703039050597215
MN-03,R,2016,H8MN03077,C00439661,2015-07-01T00:00:00,2015-09-30T00:00:00,331380.78,137776.83,1818064.6,OCTOBER QUARTERLY,201601279004623619
MN-03,R,2016,H8MN03077,C00439661,2015-04-01T00:00:00,2015-06-30T00:00:00,365143.55,192864.36,1628944.08,JULY QUARTERLY,201703039050597042
MN-03,R,2016,H8MN03077,C00439661,2015-04-01T00:00:00,2015-06-30T00:00:00,364493.55,191989.36,1624460.65,JULY QUARTERLY,201507309000452475
MN-03,R,2016,H8MN03077,C00439661,2015-04-01T00:00:00,2015-06-30T00:00:00,322663.55,191989.36,1582630.65,JULY QUARTERLY,201507149000117771
MN-03,R,2016,H8MN03077,C00439661,2015-04-01T00:00:00,2015-06-30T00:00:00,365143.55,192639.36,1624460.65,JULY QUARTERLY,201510139002853352
MN-03,R,2016,H8MN03077,C00439661,2015-01-01T00:00:00,2015-03-31T00:00:00,410181.62,153186.04,1451956.46,APRIL QUARTERLY,15970337290
MN-03,R,2016,H8MN03077,C00439661,2015-01-01T00:00:00,2015-03-31T00:00:00,412181.62,150477.61,1456664.89,APRIL QUARTERLY,201703039050596882
IL-10,R,2016,H0IL10302,C00465971,2016-11-29T00:00:00,2016-12-31T00:00:00,8129.34,29099.12,29616.52,YEAR-END,201701319042249705
IL-10,R,2016,H0IL10302,C00465971,2016-10-20T00:00:00,2016-11-28T00:00:00,389512.27,1347495.65,50586.3,POST-GENERAL,201612089040057618
IL-10,R,2016,H0IL10302,C00465971,2016-10-01T00:00:00,2016-10-19T00:00:00,289226.05,1557855.25,1008569.68,PRE-GENERAL,201610279036686845
IL-10,R,2016,H0IL10302,C00465971,2016-07-01T00:00:00,2016-09-30T00:00:00,1106668.06,1156483.25,2277198.88,OCTOBER QUARTERLY,201610149032517808
IL-10,R,2016,H0IL10302,C00465971,2016-04-01T00:00:00,2016-06-30T00:00:00,858175.09,462056.58,2327014.07,JULY QUARTERLY,201607159020587521
IL-10,R,2016,H0IL10302,C00465971,2016-04-01T00:00:00,2016-06-30T00:00:00,858175.09,462056.58,2327014.07,JULY QUARTERLY,201611159037144019
IL-10,R,2016,H0IL10302,C00465971,2016-04-01T00:00:00,2016-06-30T00:00:00,858175.09,462056.58,2327014.07,JULY QUARTERLY,201608199022551333
IL-10,R,2016,H0IL10302,C00465971,2016-02-25T00:00:00,2016-03-31T00:00:00,428973.62,120936.71,1930895.56,APRIL QUARTERLY,201611159037143815
IL-10,R,2016,H0IL10302,C00465971,2016-02-25T00:00:00,2016-03-31T00:00:00,428973.62,120936.71,1930895.56,APRIL QUARTERLY,201604159012474438
IL-10,R,2016,H0IL10302,C00465971,2016-01-01T00:00:00,2016-02-24T00:00:00,304053.6,167703.24,1622858.65,PRE-PRIMARY,201603039009640560
IL-10,R,2016,H0IL10302,C00465971,2016-01-01T00:00:00,2016-02-24T00:00:00,304053.6,167703.24,1622858.65,PRE-PRIMARY,201605319017318200
IL-10,R,2016,H0IL10302,C00465971,2016-01-01T00:00:00,2016-02-24T00:00:00,304053.6,167703.24,1622858.65,PRE-PRIMARY,201603109009733913
IL-10,R,2016,H0IL10302,C00465971,2015-10-01T00:00:00,2015-12-31T00:00:00,463827.25,229007.66,1486508.29,YEAR-END,201601299004894271
IL-10,R,2016,H0IL10302,C00465971,2015-10-01T00:00:00,2015-12-31T00:00:00,463827.25,229007.66,1486508.29,YEAR-END,201610139032403920
IL-10,R,2016,H0IL10302,C00465971,2015-07-01T00:00:00,2015-09-30T00:00:00,434467.15,231836.64,1251688.7,OCTOBER QUARTERLY,201510159002948450
IL-10,R,2016,H0IL10302,C00465971,2015-07-01T00:00:00,2015-09-30T00:00:00,434467.15,231836.64,1251688.7,OCTOBER QUARTERLY,201601289004678631
IL-10,R,2016,H0IL10302,C00465971,2015-04-01T00:00:00,2015-06-30T00:00:00,600072.64,183144.27,1049058.19,JULY QUARTERLY,201507159000176595
IL-10,R,2016,H0IL10302,C00465971,2015-01-01T00:00:00,2015-03-31T00:00:00,605101.4,164627.83,632129.82,APRIL QUARTERLY,15970355527
UT-04,R,2016,H2UT04023,C00505776,2016-11-29T00:00:00,2016-12-31T00:00:00,63778.53,120309.35,187356.51,YEAR-END,201701319042233264
UT-04,R,2016,H2UT04023,C00505776,2016-10-20T00:00:00,2016-11-28T00:00:00,477824.4,919594.03,243887.33,POST-GENERAL,201701179041406946
UT-04,R,2016,H2UT04023,C00505776,2016-10-20T00:00:00,2016-11-28T00:00:00,477824.4,919594.03,243887.33,POST-GENERAL,201612089039991946
UT-04,R,2016,H2UT04023,C00505776,2016-10-01T00:00:00,2016-10-19T00:00:00,318245.38,826060.49,685656.96,PRE-GENERAL,201701179041407576
UT-04,R,2016,H2UT04023,C00505776,2016-10-01T00:00:00,2016-10-19T00:00:00,318245.38,826060.49,685656.96,PRE-GENERAL,201610279036667491
