district_id,fec_candidate_id,candidate_name,party,cycle,candidate_disbursements,incumbent_challenge_full,ttl_receipts,ttl_indiv_contrib,indiv_share
AZ-01,H0AZ07082,"BARNETT, JOSH",R,2022,62912.51,Challenger,60275.85,60275.85,1.0
AZ-01,H2AZ01172,"RENZI, RICHARD G.",R,2022,1244.79,Incumbent,0.0,0.0,0.0
AZ-01,H2AZ01347,"MOORE FOR AZ, JOHN W",R,2022,181611.56,Challenger,181611.56,47929.19,0.26391045812281994
AZ-01,H2AZ01370,"YATES, ANDY",R,2022,114706.0,Challenger,114706.0,14494.0,0.1263578191201855
AZ-01,H2AZ06247,"NORTON, ELIJAH",R,2022,5400811.57,Challenger,5411314.27,600866.95,0.11103900457808746
AZ-01,H4AZ01145,"KIEHNE, GARY",R,2022,0.0,Challenger,0.0,0.0,0.0
AZ-01,H8AZ01237,"SHEDD, TIFFANY",R,2022,76584.62,Challenger,14147.49,-48.13,0.0
AZ-02,H0AZ02281,"QUILTER, PETER",D,2022,1816.0,Challenger,0.0,0.0,0.0
AZ-02,H2AZ02329,"FRIESE, RANDALL S.",D,2022,705957.71,Challenger,705957.71,693011.72,0.9816618052092667
AZ-02,H6AZ01199,"O'HALLERAN, TOM",D,2022,4322531.6,Incumbent,4300864.23,2715784.32,0.6314508374983043
AZ-02,H8AZ02136,"HEINZ, MATTHEW GERALD",D,2022,0.0,Open seat,0.0,0.0,0.0
AZ-02,H0AZ02182,"MORGAN, JOSEPH DAVID",R,2022,321.0,Challenger,0.0,0.0,0.0
AZ-02,H0AZ02232,"STAUTZ, SHAY",R,2022,6589.23,Challenger,0.0,0.0,0.0
AZ-02,H2AZ01339,"BLACKMAN, WALTER JACK",R,2022,1151626.08,Challenger,1163969.62,1097085.63,0.9425380277536795
AZ-02,H2AZ01354,"CRANE, ELI",R,2022,3713509.96,Challenger,3779765.67,3071496.5,0.8126155873572978
AZ-02,H2AZ01362,"WATKINS, RONALD",R,2022,262318.38,Challenger,262318.38,167136.41,0.6371509689866185
AZ-02,H2AZ02352,"LOWELL, DOUGLAS",R,2022,278696.15,Open seat,278696.15,28389.76,0.10186635158038601
AZ-02,H2AZ02394,"FREE, LUCRETIA",R,2022,16697.49,Open seat,16697.49,11765.0,0.7045969184590019
AZ-02,H2AZ02402,"DELUZIO, MARK",R,2022,1331651.61,Open seat,1336959.93,129952.0,0.09719962213078444
AZ-02,H2AZ02410,"KRYSTOFIAK, STEVEN",R,2022,516674.0,Open seat,529863.08,178680.0,0.33721919255064914
AZ-02,H2AZ02428,"LIZER, MYRON",R,2022,735.52,Open seat,735.52,0.0,0.0
AZ-02,H2AZ08102,"MCSALLY, MARTHA",R,2022,0.0,Incumbent,0.0,0.0,0.0
AZ-02,H8AZ02201,"MARTIN, BRANDON RAY",R,2022,606.19,Open seat,785.08,5.0,0.006368777704183013
AZ-03,H4AZ07043,"GALLEGO, RUBEN",D,2022,2273861.31,Incumbent,2933465.25,2039449.38,0.6952355682413487
AZ-03,H2AZ03152,"POZZOLO, LUIS B",R,2022,268102.04,Challenger,268102.04,89482.32,0.33376217502858246
AZ-03,H2AZ07187,"ZINK, JEFFREY NELSON MR",R,2022,54677.95,Challenger,73781.24,33281.24,0.45107997642761216
AZ-03,H6AZ03179,"SAN MIGUEL, EDNA",R,2022,0.0,Challenger,0.0,0.0,0.0
AZ-04,H2AZ04192,"STAHL, JUDITH",D,2022,261679.59,Challenger,260844.23,260844.23,1.0
AZ-04,H8AZ09040,"STANTON, GREG",D,2022,5325426.86,Incumbent,4314114.15,3016678.74,0.6992579786049472
AZ-04,H2AZ04135,"GOULD, RON",R,2022,0.0,Challenger,0.0,0.0,0.0
AZ-04,H2AZ09175,"WHEELESS, TANYA CONTRERAS",R,2022,1285879.4,Challenger,1285979.4,1055376.33,0.8206790326501343
AZ-04,H2AZ09183,"DAVISON, JERONE",R,2022,150262.88,Challenger,150263.16,148677.33,0.9894463153842897
AZ-04,H2AZ09191,"COOPER, KELLY",R,2022,2283332.74,Challenger,2342076.93,642308.98,0.27424760125193665
AZ-05,H0AZ05185,"RAMOS, JAVIER GARCIA MR.",D,2022,15626.17,Challenger,16642.54,6701.65,0.402681922350795
AZ-05,H8AZ05154,"GREENE, JOAN",D,2022,25005.84,Challenger,20769.36,20769.36,1.0
AZ-05,H6AZ05083,"BIGGS, ANDY MR.",R,2022,2531589.72,Incumbent,2116014.71,1987265.2,0.9391547188251824
AZ-05,H6AZ05091,"OLSON, JUSTIN",R,2022,0.0,Open seat,1000.0,1000.0,1.0
AZ-05,H2AZ05173,"SMITH, CLINT",IND,2022,197482.53,Challenger,197482.53,182732.53,0.9253098489268898
AZ-06,H0AZ06084,"GENTLES, KARL E",D,2022,0.0,Challenger,0.0,0.0,0.0
AZ-06,H2AZ02311,"ENGEL, KIRSTEN",D,2022,2469071.03,Challenger,2474877.8,2233623.6,0.9025187425415511
AZ-06,H2AZ02337,"URREA, MARCOS J",D,2022,10350.51,Challenger,10623.37,8120.29,0.7643798530974634
AZ-06,H2AZ02345,"HERNANDEZ, DANIEL",D,2022,1194731.97,Open seat,1196216.32,1018652.26,0.85156191482156
AZ-06,H2AZ06213,"ULIS, ERIC",D,2022,6336.85,Challenger,6568.6,6261.0,0.9531711475809153
AZ-06,H8AZ04165,"DISANTO, DELINA",D,2022,183046.71,Challenger,177850.56,166929.94,0.9385966510310679
AZ-06,H8AZ08083,"TIPIRNENI, HIRAL VYAS",D,2022,58763.17,Challenger,23790.47,0.0,0.0
AZ-06,H0AZ01184,"FLAKE, JEFF MR.",R,2022,253916.17,Challenger,0.0,0.0,0.0
AZ-06,H2AZ02360,"CISCOMANI, JUAN",R,2022,3344411.15,Open seat,3398846.75,2461613.49,0.7242496267300078
AZ-06,H2AZ02378,"WINN, KATHLEEN",R,2022,346725.4,Open seat,363264.01,147963.76,0.40731742183873376
AZ-06,H2AZ06239,"KONCZAL, KEVIN",R,2022,12179.69,Challenger,12179.69,9579.69,0.7865298706288912
AZ-06,H2AZ06288,"TOWNSEND, KELLY",R,2022,21097.95,Challenger,21097.95,19897.34,0.9430935233043969
AZ-06,H2AZ06304,"MAYBERRY, YOUNG",R,2022,25323.57,Challenger,32099.34,32099.34,1.0
AZ-06,H4AZ06045,"SCHWEIKERT, DAVID S.",R,2022,2025054.46,Incumbent,2018409.26,1049046.51,0.5197392475300079
AZ-07,H2AZ02055,"PASTOR, ED L",D,2022,94444.3,Challenger,0.0,0.0,0.0
AZ-07,H2AZ07070,"GRIJALVA, RAUL M",D,2022,680516.72,Incumbent,660513.91,447764.56,0.6779033010826373
AZ-07,H2AZ07195,"BECKER, NINA",R,2022,900.19,Challenger,-1309815.55,-1262849.95,0.9641433482752589
AZ-08,H0AZ08072,"MUSCATO, MICHAEL ARCHANGEL",D,2022,35945.64,Challenger,12211.66,12211.66,1.0
AZ-08,H0AZ08080,"OLSEN, ROBERT",D,2022,33578.2,Challenger,0.0,0.0,0.0
AZ-08,H2AZ08201,"SPREITZER, JEREMY",D,2022,733.81,Challenger,855.0,835.0,0.9766081871345029
AZ-08,H8AZ08158,"LESKO, DEBBIE",R,2022,884874.66,Incumbent,1198976.4,701155.61,0.5847951719483386
AZ-08,H2AZ08193,"SPREITZER, JEREMY",W,2022,733.81,Challenger,855.0,835.0,0.9766081871345029
AZ-09,H2AZ09019,"SINEMA, KYRSTEN",D,2022,2332394.79,Incumbent,8113875.57,6099444.39,0.7517300872288333
AZ-09,H2AZ09027,"SCHAPIRA, DAVID",D,2022,0.0,Challenger,0.0,0.0,0.0
AZ-09,H0AZ01259,"GOSAR, PAUL DR.",R,2022,854965.64,Incumbent,949145.58,885962.59,0.9334317186621677
AZ-09,H0AZ03321,"PARKER, VERNON",R,2022,0.0,Challenger,0.0,0.0,0.0
AZ-09,H0AZ09021,"TUTORA, NICHOLAS",R,2022,171.26,Challenger,0.0,0.0,0.0
AZ-09,H2AZ04218,"MORGAN, ADAM",R,2022,84349.52,Challenger,69649.12,19649.12,0.2821158400852732
AZ-09,H2AZ06155,"GRANTHAM, TRAVIS W.",R,2022,360.0,Open seat,0.0,0.0,0.0
AZ-09,H2AZ09142,"STOVALL, ALEX",R,2022,150849.67,Challenger,152503.39,140159.53,0.9190584550284422
AZ-09,H2AZ09167,"LOPEZ, JESUS RENE JR.",R,2022,172698.5,Challenger,177179.8,164109.2,0.9262297395075512
AZ-09,H2AZ09209,"KUTZ, RANDY",R,2022,78885.21,Challenger,78885.21,43552.0,0.5520933518463093
AZ-09,H2AZ09225,"DOWLING, SANDRA E DR",R,2022,71959.16,Challenger,71959.16,58744.0,0.8163519418514613
AZ-09,H6AZ09010,"GILES, DAVID VICTOR",R,2022,84345.92,Challenger,83800.17,11191.64,0.13355151904823104
CA-00,H0CA06170,"BISH, CHRISTINE",R,2022,84632.17,Challenger,83695.6,67262.02,0.8036506100679127
CA-01,H2CA01219,"LYDON, ROBERT K",D,2022,4129.88,Challenger,10000.0,10000.0,1.0
CA-01,H2CA01227,"STEINER, MAX",D,2022,611213.96,Challenger,627432.86,612795.61,0.9766712090915991
CA-01,H2CA01235,"ZINK, DAVID LEON MR.",D,2022,16454.0,Challenger,16454.0,16454.0,1.0
CA-01,H8CA01257,"DENNEY, AUDREY L",D,2022,4628.82,Challenger,27.48,0.0,0.0
CA-01,H2CA02142,"LAMALFA, DOUG",R,2022,685660.72,Incumbent,961209.18,488739.55,0.5084632566659424
CA-01,H2CA01268,"YEE, ROSE PENELOPE LAGOC",NPA,2022,16041.46,Challenger,18546.8,2000.0,0.1078353139085988
CA-02,H2CA02225,"HAMPSON, BETH",D,2022,13320.68,Challenger,15245.34,9985.0,0.6549542351958041
CA-02,H2CA06259,"HUFFMAN, JARED",D,2022,932320.69,Incumbent,938689.41,510052.39,0.5433665114001872
CA-02,H2CA02209,"BROWER, DOUGLAS REV",R,2022,15677.0,Challenger,15677.0,5427.0,0.34617592651655293
CA-02,H2CA02241,"COULOMBE, CHRIS MR",R,2022,45233.93,Challenger,45620.0,40420.0,0.8860149057430952
CA-02,H2CA02258,"RAMIREZ, ARCHIMEDES M.D.",R,2022,23635.0,Challenger,23682.0,11302.0,0.4772400979646989
CA-02,H4CA02098,"MENSING, DALE KENNETH",R,2022,5084.77,Challenger,0.0,0.0,0.0
CA-03,H2CA04122,"JONES, KERMIT",D,2022,3230693.36,Challenger,3261535.0,2830432.78,0.8678222922642252
CA-03,H0CA03144,"FEUCHT, J.C. SEAN",R,2022,10844.69,Challenger,721.84,0.0,0.0
CA-03,H2CA03116,"PALETTA, JASON",R,2022,26405.45,Challenger,26405.45,26405.45,1.0
CA-03,H2CA03140,"JONES, SCOTT R",R,2022,567898.41,Challenger,567898.41,524998.41,0.9244583199308481
CA-03,H2CA03157,"KILEY, KEVIN",R,2022,3173870.51,Challenger,3212844.0,2915605.91,0.907484431239114
CA-03,H4CA03096,"LOGUE, DANIEL",R,2022,0.0,Challenger,0.0,0.0,0.0
CA-04,H2CA04155,"ENGDAHL, ANDREW DAVID",D,2022,10264.97,Challenger,13264.2,6713.7,0.5061518975889989
CA-04,H8CA01109,"THOMPSON, MIKE MR.",D,2022,2396636.82,Incumbent,2278299.13,990915.94,0.43493671526793765
CA-04,H8CA04210,"MORSE, JESSICA",D,2022,31872.17,Challenger,0.0,0.0,0.0
CA-04,H2CA04130,"NEWMAN, SETH",R,2022,303.0,Challenger,315.0,315.0,1.0
CA-04,H2CA04148,"BROCK, MATTHEW",R,2022,11242.15,Challenger,11265.0,5427.0,0.4817576564580559
CA-04,H2CA16126,"SHELDON-LONDON, MONIKA LOUISE MS.",R,2022,5658.3,Challenger,5729.94,1529.94,0.2670080314977121
CA-05,H2CA00096,"BARKLEY, MICHAEL JAMES MR.",D,2022,462048.75,Challenger,461674.19,34621.23,0.07499061188584097
CA-05,H2CA05111,"MAIN, DAVID NATHAN",R,2022,8442.0,Challenger,11562.0,200.0,0.01729804532087874
CA-05,H2CA10194,"DALY, JOLENE",R,2022,4840.31,Challenger,4840.31,3750.0,0.7747437664116554
CA-05,H2CA22181,"MAGSIG, NATHAN",R,2022,430918.58,Challenger,442697.54,426082.73,0.962469161224614
CA-05,H8CA04152,"MCCLINTOCK, THOMAS",R,2022,1707260.0,Incumbent,1674004.02,1177125.97,0.7031798943947578
CA-06,H0CA03078,"BERA, AMERISH",D,2022,1839780.62,Incumbent,1545895.36,718519.45,0.46479177607467553
CA-06,H6CA06219,"JEFFERSON, DELMA",D,2022,93130.6,Challenger,128130.6,53035.6,0.41391829898556626
CA-06,H0CA03128,"HAMILTON, TAMIKA",R,2022,1157631.44,Challenger,1158787.4,1115990.89,0.9630678500646451
CA-06,H0CA05016,"MCQUAID, JOHN DENNIS",R,2022,941301.62,Challenger,998254.03,962050.61,0.9637332593588427
CA-06,H2CA06325,"LANGFORD, DAVID KEITH MR. JR.",R,2022,427.37,Challenger,1981.68,1981.68,1.0
CA-06,H2CA07133,"DANIELS, BRET",R,2022,15187.0,Challenger,16187.0,6700.0,0.41391239883857417
CA-06,H2CA06333,"BLACK, KARLA",R,2022,2935.58,Challenger,5250.0,5250.0,1.0
CA-07,H2CA06317,"FREMGEN, JAMES LUCAS",D,2022,42377.71,Challenger,42398.95,39898.95,0.9410362756624869
CA-07,H6CA05195,"MATSUI, DORIS",D,2022,1488665.86,Incumbent,1400594.49,619472.8,0.4422927581273007
CA-07,H0CA07137,"PATTERSON, ROBERT BUZZ",R,2022,19304.83,Challenger,19165.3,19165.3,1.0
CA-07,H0CA07152,"IVY, JON",R,2022,19.5,Challenger,0.0,0.0,0.0
CA-07,H0CA11352,"EMKEN, ELIZABETH",R,2022,0.0,Challenger,0.0,0.0,0.0
CA-07,H2CA07141,"SEMENENKO, MAX",R,2022,48486.15,Challenger,58819.37,29327.11,0.4985961257320505
CA-07,H4CA07055,"BIRMAN, IGOR A",R,2022,0.0,Challenger,0.0,0.0,0.0
CA-07,H8CA07056,"GRANT, ANDREW",R,2022,7945.34,Challenger,12.0,0.0,0.0
CA-08,H0CA08101,"BUBSER, CHRISTINE",D,2022,14783.63,Open seat,13395.99,0.0,0.0
CA-08,H0CA08226,"GOMEZ, BLANCA",D,2022,1743.02,Challenger,1389.0,1389.0,1.0
CA-08,H0CA10149,"GARAMENDI, JOHN",D,2022,1136592.75,Incumbent,1146918.01,468190.04,0.4082157886769953
CA-08,H2CA08222,"JOHNSON, DEMNLUS III",D,2022,29590.73,Challenger,29887.49,23290.22,0.7792631632833671
CA-08,H2CA08230,"SUDDUTH, CHERYL",D,2022,37801.76,Challenger,37949.76,27849.71,0.7338573419173138
CA-08,H2CA08248,"RUTSCH, EDWIN",D,2022,9075.0,Challenger,9075.0,7575.0,0.8347107438016529
CA-08,H0CA08127,"STAAT, JEREMY",R,2022,125.0,Open seat,18.82,18.82,1.0
CA-08,H2CA00153,"RECILE, RUDY",R,2022,60154.65,Challenger,60648.94,19204.0,0.3166419726379389
CA-08,H2CA08164,"COOK, PAUL",R,2022,3118.66,Incumbent,0.0,0.0,0.0
CA-09,H2CA09121,"CHIMA, HARPREET SINGH",D,2022,80940.93,Open seat,80930.61,78845.55,0.9742364477420843
CA-09,H2CA10236,"FENG, KARENA",D,2022,6381714.98,Open seat,6386865.68,65200.0,0.010208450164243942
CA-09,H4CA11081,"MCNERNEY, JERRY",D,2022,766390.49,Incumbent,597680.02,389708.38,0.6520351475025048
CA-09,H8CA10126,"HARDER, JOSH",D,2022,8913422.09,Open seat,6593261.38,5945474.74,0.901750195743036
CA-09,H2CA09139,"PATTI, THOMAS",R,2022,1585048.49,Open seat,1627893.83,1172826.61,0.7204564501605121
CA-09,H2CA09147,"MADISON, JONATHAN",R,2022,78693.2,Open seat,78693.2,37159.0,0.4722009017297556
CA-09,H2CA09154,"SHOEMAKER, JAMES H",R,2022,26871.26,Open seat,27651.94,17953.99,0.6492850049580609
CA-10,H0CA10073,"DESAULNIER, MARK",D,2022,524180.45,Incumbent,618156.84,233257.7,0.3773438792653334
CA-10,H0CA19173,"DENHAM, JEFF",R,2022,78162.73,Challenger,4503.5,0.0,0.0
CA-10,H2CA10228,"GILL, RANJIT",R,2022,213525.0,Challenger,213525.0,13525.0,0.06334152909495375
CA-10,H8CA10209,"HOWZE, TED D II",R,2022,15904.39,Challenger,1663.42,0.0,0.0
CA-10,H2CA10244,"KERR, MICHAEL ERNEST",GRE,2022,6620.58,Challenger,6620.58,2364.26,0.35710768542937327
CA-11,H2CA12166,"PHILLIPS, JEFFREY ALAN",D,2022,4979.03,Challenger,4979.03,335.68,0.06741875425534694
CA-11,H8CA05035,"PELOSI, NANCY",D,2022,28283172.75,Incumbent,25577528.17,22325274.59,0.872847229083904
CA-11,H8CA12262,"BUTTAR, SHAHID",D,2022,201945.88,Challenger,179767.01,177416.14,0.9869226839785565
CA-11,H0CA15262,"SHARMA, NISHA",R,2022,1229.94,Open seat,0.0,0.0,0.0
CA-11,H2CA12174,"DENNIS, JOHN MR.",R,2022,941301.62,Challenger,998254.03,962050.61,0.9637332593588427
CA-11,H0CA11378,"KERR, MICHAEL ERNEST",GRE,2022,6620.58,Challenger,6620.58,2364.26,0.35710768542937327
CA-12,H2CA12190,"CURRY, ERIC",D,2022,6077.0,Challenger,6077.0,5863.0,0.9647852558828369
CA-12,H8CA09060,"LEE, BARBARA",D,2022,2341393.04,Incumbent,2183372.57,1661450.42,0.7609559828811077
CA-12,H0CA12137,"LORRAINE, DEANNA",R,2022,1503.04,Challenger,0.0,0.0,0.0
CA-12,H2CA12240,"SLAUSON, STEPHEN SCOTT",R,2022,1050.0,Challenger,1050.0,0.0,0.0
CA-13,H0CA22102,"ARBALLO, PHIL",D,2022,1637184.73,Challenger,1607918.72,1539306.08,0.9573282908230586
CA-13,H2CA13115,"GRAY, ADAM C.",D,2022,2335746.28,Challenger,2390120.97,1824927.83,0.7635294836143796
CA-13,H4CA13095,"BOYD, BRAD",D,2022,31.6,Open seat,800.0,800.0,1.0
CA-13,H2CA13123,"MARTINEZ, DIEGO J",R,2022,2114.3,Challenger,3135.0,2135.0,0.6810207336523126
CA-13,H2CA16134,"GIGLIO, DAVID ANTHONY",R,2022,737065.43,Challenger,737065.43,388019.69,0.5264385958245253
CA-13,H2CA13131,"DUARTE, JOHN",OTH,2022,2614406.17,Challenger,2639924.8,1488145.77,0.5637076366720749
CA-14,H0CA14117,"GOODROW, CRISTOS JON",D,2022,295.06,Challenger,0.0,0.0,0.0
