district_id,party,cycle,fec_candidate_id,committee_id,coverage_start_date,coverage_end_date,receipts_period,disbursements_period,cash_on_hand_end_period,report_type_full,beginning_image_number
CA-47,D,2022,H8CA45130,C00636571,2021-01-01T00:00:00,2021-03-31T00:00:00,2150226.89,892118.69,11525860.64,APRIL QUARTERLY,202201319485486431
CA-11,D,2022,H8CA05035,C00213512,2022-11-29T00:00:00,2022-12-31T00:00:00,651634.36,495438.53,3593728.76,YEAR-END,202301319575359712
CA-11,D,2022,H8CA05035,C00213512,2022-10-20T00:00:00,2022-11-28T00:00:00,1721774.92,2624985.01,3437532.93,POST-GENERAL,202212089547607829
CA-11,D,2022,H8CA05035,C00213512,2022-10-01T00:00:00,2022-10-19T00:00:00,547621.57,2908191.58,4340743.02,PRE-GENERAL,202210279543075331
CA-11,D,2022,H8CA05035,C00213512,2022-07-01T00:00:00,2022-09-30T00:00:00,3233372.9,3172365.63,6701313.03,OCTOBER QUARTERLY,202210159532996563
CA-11,D,2022,H8CA05035,C00213512,2022-05-19T00:00:00,2022-06-30T00:00:00,2193554.14,1222501.76,6640305.76,JULY QUARTERLY,202207159518702438
CA-11,D,2022,H8CA05035,C00213512,2022-04-01T00:00:00,2022-05-18T00:00:00,1562120.56,1678457.19,5669253.38,PRE-PRIMARY,202205269514442737
CA-11,D,2022,H8CA05035,C00213512,2022-01-01T00:00:00,2022-03-31T00:00:00,3354545.65,2988649.54,5785590.01,APRIL QUARTERLY,202204159496654182
CA-11,D,2022,H8CA05035,C00213512,2021-10-01T00:00:00,2021-12-31T00:00:00,2905576.35,6358447.73,5419693.9,YEAR-END,202201319485803814
CA-11,D,2022,H8CA05035,C00213512,2021-07-01T00:00:00,2021-09-30T00:00:00,2534198.56,812479.9,8872565.28,OCTOBER QUARTERLY,202110159467541374
CA-11,D,2022,H8CA05035,C00213512,2021-07-01T00:00:00,2021-09-30T00:00:00,2534198.56,812479.9,8872565.28,OCTOBER QUARTERLY,202201289475330210
CA-11,D,2022,H8CA05035,C00213512,2021-04-01T00:00:00,2021-06-30T00:00:00,2825987.1,2026420.35,7150846.62,JULY QUARTERLY,202107159451419616
CA-11,D,2022,H8CA05035,C00213512,2021-01-01T00:00:00,2021-03-31T00:00:00,4047142.06,3995235.53,6351279.87,APRIL QUARTERLY,202104159443551275
CA-20,R,2022,H6CA22125,C00420935,2022-11-29T00:00:00,2022-12-31T00:00:00,901306.6,2932656.09,5488009.58,YEAR-END,202301319575405850
CA-20,R,2022,H6CA22125,C00420935,2022-10-20T00:00:00,2022-11-28T00:00:00,990916.85,1366178.42,7519359.07,POST-GENERAL,202212089550180308
CA-20,R,2022,H6CA22125,C00420935,2022-10-01T00:00:00,2022-10-19T00:00:00,802411.48,415117.78,7894620.64,PRE-GENERAL,202210279543240899
CA-20,R,2022,H6CA22125,C00420935,2022-07-01T00:00:00,2022-09-30T00:00:00,4009956.3,3310171.16,7507326.94,OCTOBER QUARTERLY,202210149532440448
CA-20,R,2022,H6CA22125,C00420935,2022-05-19T00:00:00,2022-06-30T00:00:00,1617852.7,1691593.65,6807541.8,JULY QUARTERLY,202207159521820744
CA-20,R,2022,H6CA22125,C00420935,2022-04-01T00:00:00,2022-05-18T00:00:00,2221101.39,3582434.6,6881282.75,PRE-PRIMARY,202205269514420478
CA-20,R,2022,H6CA22125,C00420935,2022-04-01T00:00:00,2022-05-18T00:00:00,2221101.39,3582434.6,6881282.75,PRE-PRIMARY,202208239528220969
CA-20,R,2022,H6CA22125,C00420935,2022-01-01T00:00:00,2022-03-31T00:00:00,4572130.78,4679667.6,8242615.96,APRIL QUARTERLY,202208239528188854
CA-20,R,2022,H6CA22125,C00420935,2022-01-01T00:00:00,2022-03-31T00:00:00,4572130.78,4679667.6,8242615.96,APRIL QUARTERLY,202204159496716258
CA-20,R,2022,H6CA22125,C00420935,2021-10-01T00:00:00,2021-12-31T00:00:00,3848628.92,2561991.14,8350152.78,YEAR-END,202201319486019098
CA-20,R,2022,H6CA22125,C00420935,2021-10-01T00:00:00,2021-12-31T00:00:00,3848628.92,2561991.14,8350152.78,YEAR-END,202208239528169880
CA-20,R,2022,H6CA22125,C00420935,2021-07-01T00:00:00,2021-09-30T00:00:00,3018671.05,2260553.52,7063515.0,OCTOBER QUARTERLY,202110159467658756
CA-20,R,2022,H6CA22125,C00420935,2021-07-01T00:00:00,2021-09-30T00:00:00,3018671.05,2260553.52,7063515.0,OCTOBER QUARTERLY,202201319485424176
CA-20,R,2022,H6CA22125,C00420935,2021-04-01T00:00:00,2021-06-30T00:00:00,3407836.03,2640821.04,6305397.47,JULY QUARTERLY,202110159467494257
CA-20,R,2022,H6CA22125,C00420935,2021-04-01T00:00:00,2021-06-30T00:00:00,3407836.03,2640821.04,6305397.47,JULY QUARTERLY,202107159451386692
CA-20,R,2022,H6CA22125,C00420935,2021-01-01T00:00:00,2021-03-31T00:00:00,2904827.43,2168577.68,5538382.48,APRIL QUARTERLY,202206079514728327
CA-20,R,2022,H6CA22125,C00420935,2021-01-01T00:00:00,2021-03-31T00:00:00,2904827.43,2168577.68,5538382.48,APRIL QUARTERLY,202208239528162229
CA-20,R,2022,H6CA22125,C00420935,2021-01-01T00:00:00,2021-03-31T00:00:00,2904827.43,2168577.68,5538382.48,APRIL QUARTERLY,202104159443529474
LA-01,R,2022,H0LA01087,C00394957,2022-11-29T00:00:00,2022-12-31T00:00:00,72365.76,167901.06,4652199.45,YEAR-END,202301319575506333
LA-01,R,2022,H0LA01087,C00394957,2022-10-20T00:00:00,2022-11-28T00:00:00,291610.03,266699.36,4747734.75,POST-GENERAL,202212089547786319
LA-01,R,2022,H0LA01087,C00394957,2022-10-01T00:00:00,2022-10-19T00:00:00,106657.57,113552.39,4722824.08,PRE-GENERAL,202210279541930066
LA-01,R,2022,H0LA01087,C00394957,2022-07-03T00:00:00,2022-09-30T00:00:00,1928786.32,5534110.81,4729718.9,OCTOBER QUARTERLY,202210159532920554
LA-01,R,2022,H0LA01087,C00394957,2022-04-01T00:00:00,2022-07-02T00:00:00,2508452.17,1270751.71,8335043.39,PRE-PRIMARY,202207109518299546
LA-01,R,2022,H0LA01087,C00394957,2022-01-01T00:00:00,2022-03-31T00:00:00,3467345.28,2894089.45,7097342.93,APRIL QUARTERLY,202204159496789198
LA-01,R,2022,H0LA01087,C00394957,2021-10-01T00:00:00,2021-12-31T00:00:00,2665358.98,2093380.37,6524087.1,YEAR-END,202201319485570215
LA-01,R,2022,H0LA01087,C00394957,2021-07-01T00:00:00,2021-09-30T00:00:00,614723.91,1689106.09,5952108.49,OCTOBER QUARTERLY,202110159467671089
LA-01,R,2022,H0LA01087,C00394957,2021-04-01T00:00:00,2021-06-30T00:00:00,3691179.03,3014244.26,7026490.67,JULY QUARTERLY,202107159451442636
LA-01,R,2022,H0LA01087,C00394957,2021-01-01T00:00:00,2021-03-31T00:00:00,3223766.01,3091929.79,6349555.9,APRIL QUARTERLY,202104159443485703
CA-30,D,2022,H0CA27085,C00343871,2022-11-29T00:00:00,2022-12-31T00:00:00,742105.71,421282.93,21060518.63,YEAR-END,202307149582821742
CA-30,D,2022,H0CA27085,C00343871,2022-11-29T00:00:00,2022-12-31T00:00:00,746960.71,421282.93,21022960.33,YEAR-END,202401259600371089
CA-30,D,2022,H0CA27085,C00343871,2022-11-29T00:00:00,2022-12-31T00:00:00,643839.84,421282.93,20865016.38,YEAR-END,202301319578007787
CA-30,D,2022,H0CA27085,C00343871,2022-10-20T00:00:00,2022-11-28T00:00:00,2390152.38,2747545.39,20739695.85,POST-GENERAL,202307149582813220
CA-30,D,2022,H0CA27085,C00343871,2022-10-20T00:00:00,2022-11-28T00:00:00,2391485.14,2747649.89,20697282.55,POST-GENERAL,202401259600363769
CA-30,D,2022,H0CA27085,C00343871,2022-10-20T00:00:00,2022-11-28T00:00:00,2351328.92,2740991.39,20642459.47,POST-GENERAL,202212089557380216
CA-30,D,2022,H0CA27085,C00343871,2022-10-01T00:00:00,2022-10-19T00:00:00,1031774.64,943241.1,21053447.3,PRE-GENERAL,202401259600358773
CA-30,D,2022,H0CA27085,C00343871,2022-10-01T00:00:00,2022-10-19T00:00:00,1032151.83,942918.53,21032121.94,PRE-GENERAL,202210279546560331
CA-30,D,2022,H0CA27085,C00343871,2022-10-01T00:00:00,2022-10-19T00:00:00,1032274.64,943266.1,21097088.86,PRE-GENERAL,202307149582806062
CA-30,D,2022,H0CA27085,C00343871,2022-07-01T00:00:00,2022-09-30T00:00:00,4104197.94,2676138.87,20942888.64,OCTOBER QUARTERLY,202210159537272977
CA-30,D,2022,H0CA27085,C00343871,2022-07-01T00:00:00,2022-09-30T00:00:00,4175057.04,2676388.87,21008080.32,OCTOBER QUARTERLY,202307149582782876
CA-30,D,2022,H0CA27085,C00343871,2022-07-01T00:00:00,2022-09-30T00:00:00,4180057.04,2676908.87,20964913.76,OCTOBER QUARTERLY,202401259600332706
CA-30,D,2022,H0CA27085,C00343871,2022-05-19T00:00:00,2022-06-30T00:00:00,2196212.66,648383.28,19461765.59,JULY QUARTERLY,202401259600322720
CA-30,D,2022,H0CA27085,C00343871,2022-05-19T00:00:00,2022-06-30T00:00:00,2221567.08,644758.28,19514829.57,JULY QUARTERLY,202207159522050942
CA-30,D,2022,H0CA27085,C00343871,2022-05-19T00:00:00,2022-06-30T00:00:00,2216574.66,645183.28,19509412.15,JULY QUARTERLY,202307149582771320
CA-30,D,2022,H0CA27085,C00343871,2022-04-01T00:00:00,2022-05-18T00:00:00,1697716.48,2209359.22,17938020.77,PRE-PRIMARY,202205269514478905
CA-30,D,2022,H0CA27085,C00343871,2022-04-01T00:00:00,2022-05-18T00:00:00,1670452.98,2209359.22,17913936.21,PRE-PRIMARY,202401259600316332
CA-30,D,2022,H0CA27085,C00343871,2022-01-01T00:00:00,2022-03-31T00:00:00,3816444.53,2130039.18,18452842.45,APRIL QUARTERLY,202401259600303843
CA-30,D,2022,H0CA27085,C00343871,2022-01-01T00:00:00,2022-03-31T00:00:00,3815679.53,2131888.35,18449663.51,APRIL QUARTERLY,202204159499981491
CA-30,D,2022,H0CA27085,C00343871,2021-10-01T00:00:00,2021-12-31T00:00:00,2822215.71,1410934.24,16766437.1,YEAR-END,202201319486421626
CA-30,D,2022,H0CA27085,C00343871,2021-07-01T00:00:00,2021-09-30T00:00:00,2499207.53,2777273.17,15355155.63,OCTOBER QUARTERLY,202110159467884729
CA-30,D,2022,H0CA27085,C00343871,2021-07-01T00:00:00,2021-09-30T00:00:00,2499212.53,2777273.17,15355160.63,OCTOBER QUARTERLY,202201319486415610
CA-30,D,2022,H0CA27085,C00343871,2021-04-01T00:00:00,2021-06-30T00:00:00,2031564.23,867756.63,15639499.25,JULY QUARTERLY,202107159451353894
CA-30,D,2022,H0CA27085,C00343871,2021-04-01T00:00:00,2021-06-30T00:00:00,2025286.25,867756.63,15633221.27,JULY QUARTERLY,202110159467865172
CA-30,D,2022,H0CA27085,C00343871,2021-04-01T00:00:00,2021-06-30T00:00:00,2025286.25,867756.63,15633221.27,JULY QUARTERLY,202201249475128357
CA-30,D,2022,H0CA27085,C00343871,2021-01-01T00:00:00,2021-03-31T00:00:00,1947990.55,1380570.39,14475691.65,APRIL QUARTERLY,202104159443657979
CA-30,D,2022,H0CA27085,C00343871,2021-01-01T00:00:00,2021-03-31T00:00:00,1947990.55,1380570.39,14475691.65,APRIL QUARTERLY,202201249475132371
TX-02,R,2022,H8TX02166,C00660795,2022-11-29T00:00:00,2022-12-31T00:00:00,34951.8,681354.54,1137443.96,YEAR-END,202301319575617876
TX-02,R,2022,H8TX02166,C00660795,2022-10-20T00:00:00,2022-11-28T00:00:00,517721.46,372245.34,1783846.7,POST-GENERAL,202212089547993306
TX-02,R,2022,H8TX02166,C00660795,2022-10-01T00:00:00,2022-10-19T00:00:00,336234.72,574013.79,1638370.58,PRE-GENERAL,202210279542046949
TX-02,R,2022,H8TX02166,C00660795,2022-07-01T00:00:00,2022-09-30T00:00:00,886980.68,1787420.1,1876149.65,OCTOBER QUARTERLY,202210149532381489
TX-02,R,2022,H8TX02166,C00660795,2022-04-01T00:00:00,2022-06-30T00:00:00,1891678.02,2372403.04,2776589.07,JULY QUARTERLY,202208179525498766
TX-02,R,2022,H8TX02166,C00660795,2022-04-01T00:00:00,2022-06-30T00:00:00,1891678.02,2372403.04,2776589.07,JULY QUARTERLY,202207159521472559
TX-02,R,2022,H8TX02166,C00660795,2022-02-10T00:00:00,2022-03-31T00:00:00,1275086.81,1272090.67,3257314.09,APRIL QUARTERLY,202204159496761650
TX-02,R,2022,H8TX02166,C00660795,2022-02-10T00:00:00,2022-03-31T00:00:00,1275086.81,1272090.67,3257314.09,APRIL QUARTERLY,202208179525495130
TX-02,R,2022,H8TX02166,C00660795,2022-01-01T00:00:00,2022-02-09T00:00:00,671152.64,1932914.86,3254317.95,PRE-PRIMARY,202208179525493300
TX-02,R,2022,H8TX02166,C00660795,2022-01-01T00:00:00,2022-02-09T00:00:00,671152.64,1932914.86,3254317.95,PRE-PRIMARY,202203049493740454
TX-02,R,2022,H8TX02166,C00660795,2022-01-01T00:00:00,2022-02-09T00:00:00,671152.64,1932914.86,3254317.95,PRE-PRIMARY,202202179491762123
TX-02,R,2022,H8TX02166,C00660795,2021-10-01T00:00:00,2021-12-31T00:00:00,2136511.41,1849663.77,4516080.17,YEAR-END,202203049493737403
TX-02,R,2022,H8TX02166,C00660795,2021-10-01T00:00:00,2021-12-31T00:00:00,2136511.41,1849663.77,4516080.17,YEAR-END,202208179525490052
TX-02,R,2022,H8TX02166,C00660795,2021-10-01T00:00:00,2021-12-31T00:00:00,2136511.41,1849663.77,4516080.17,YEAR-END,202201319485669693
TX-02,R,2022,H8TX02166,C00660795,2021-07-01T00:00:00,2021-09-30T00:00:00,2982204.47,2646206.76,4229232.53,OCTOBER QUARTERLY,202110159467681173
TX-02,R,2022,H8TX02166,C00660795,2021-07-01T00:00:00,2021-09-30T00:00:00,2982204.47,2646206.76,4229232.53,OCTOBER QUARTERLY,202201129474965290
TX-02,R,2022,H8TX02166,C00660795,2021-07-01T00:00:00,2021-09-30T00:00:00,2982204.47,2646206.76,4229232.53,OCTOBER QUARTERLY,202208179525477692
TX-02,R,2022,H8TX02166,C00660795,2021-04-01T00:00:00,2021-06-30T00:00:00,3037729.27,1924717.39,3893234.82,JULY QUARTERLY,202109279466983618
TX-02,R,2022,H8TX02166,C00660795,2021-04-01T00:00:00,2021-06-30T00:00:00,3037729.27,1924717.39,3893234.82,JULY QUARTERLY,202201129474962651
TX-02,R,2022,H8TX02166,C00660795,2021-04-01T00:00:00,2021-06-30T00:00:00,3037729.27,1924717.39,3893234.82,JULY QUARTERLY,202107159451413222
TX-02,R,2022,H8TX02166,C00660795,2021-01-01T00:00:00,2021-03-31T00:00:00,2146487.55,1218979.3,2780222.94,APRIL QUARTERLY,202104159443448740
TX-02,R,2022,H8TX02166,C00660795,2021-01-01T00:00:00,2021-03-31T00:00:00,2146487.55,1218979.3,2780222.94,APRIL QUARTERLY,202109279466981571
MD-06,D,2022,H6MD08549,C00653196,2022-11-29T00:00:00,2022-12-31T00:00:00,720.47,2937412.72,203106.35,YEAR-END,202301319575626697
MD-06,D,2022,H6MD08549,C00653196,2022-10-20T00:00:00,2022-11-28T00:00:00,70169.63,1831553.73,3139798.6,POST-GENERAL,202212089550125730
MD-06,D,2022,H6MD08549,C00653196,2022-10-20T00:00:00,2022-11-28T00:00:00,70169.63,1831553.73,3139798.6,POST-GENERAL,202301249574939302
MD-06,D,2022,H6MD08549,C00653196,2022-10-01T00:00:00,2022-10-19T00:00:00,45527.07,1350715.73,4901182.7,PRE-GENERAL,202211309547077124
MD-06,D,2022,H6MD08549,C00653196,2022-10-01T00:00:00,2022-10-19T00:00:00,45527.07,1350715.73,4901182.7,PRE-GENERAL,202210279546350425
MD-06,D,2022,H6MD08549,C00653196,2022-06-30T00:00:00,2022-09-30T00:00:00,244046.49,4798002.93,6206371.36,OCTOBER QUARTERLY,202210159533027125
MD-06,D,2022,H6MD08549,C00653196,2022-04-01T00:00:00,2022-06-29T00:00:00,10151630.48,1398286.31,10760327.8,PRE-PRIMARY,202207079517842206
MD-06,D,2022,H6MD08549,C00653196,2022-01-01T00:00:00,2022-03-31T00:00:00,2040682.25,89720.9,2006983.63,APRIL QUARTERLY,202204159496592229
MD-06,D,2022,H6MD08549,C00653196,2021-10-01T00:00:00,2021-12-31T00:00:00,107851.63,148766.53,56022.28,YEAR-END,202201319485249296
MD-06,D,2022,H6MD08549,C00653196,2021-07-01T00:00:00,2021-09-30T00:00:00,213087.41,165973.72,96937.18,OCTOBER QUARTERLY,202110159467478573
MD-06,D,2022,H6MD08549,C00653196,2021-04-01T00:00:00,2021-06-30T00:00:00,217690.78,203852.71,49823.49,JULY QUARTERLY,202107159451318447
MD-06,D,2022,H6MD08549,C00653196,2021-01-01T00:00:00,2021-03-31T00:00:00,52623.06,110317.95,35985.42,APRIL QUARTERLY,202104159443371012
OH-04,R,2022,H6OH04082,C00416594,2022-11-29T00:00:00,2022-12-31T00:00:00,225147.94,113639.89,7685314.5,YEAR-END,202301309575198418
OH-04,R,2022,H6OH04082,C00416594,2022-10-20T00:00:00,2022-11-28T00:00:00,769356.97,1197324.58,7573806.45,POST-GENERAL,202212089557127854
OH-04,R,2022,H6OH04082,C00416594,2022-10-01T00:00:00,2022-10-19T00:00:00,609814.69,1463258.43,8001774.06,PRE-GENERAL,202210279541794305
OH-04,R,2022,H6OH04082,C00416594,2022-10-01T00:00:00,2022-10-19T00:00:00,609814.69,1463258.43,8001774.06,PRE-GENERAL,202211279547039106
OH-04,R,2022,H6OH04082,C00416594,2022-07-01T00:00:00,2022-09-30T00:00:00,3386199.61,2920277.13,8855217.8,OCTOBER QUARTERLY,202210159536630611
OH-04,R,2022,H6OH04082,C00416594,2022-04-14T00:00:00,2022-06-30T00:00:00,1284813.32,912143.03,8389295.32,JULY QUARTERLY,202207149518536265
OH-04,R,2022,H6OH04082,C00416594,2022-04-01T00:00:00,2022-04-13T00:00:00,174086.14,356781.37,8016625.03,PRE-PRIMARY,202204219502247830
OH-04,R,2022,H6OH04082,C00416594,2022-01-01T00:00:00,2022-03-31T00:00:00,975867.94,1308921.25,8199320.26,APRIL QUARTERLY,202204219502243723
OH-04,R,2022,H6OH04082,C00416594,2022-01-01T00:00:00,2022-03-31T00:00:00,975867.94,1308921.25,8199320.26,APRIL QUARTERLY,202204149496263596
OH-04,R,2022,H6OH04082,C00416594,2021-10-01T00:00:00,2021-12-31T00:00:00,1602346.4,998736.66,8532373.57,YEAR-END,202201319485892871
OH-04,R,2022,H6OH04082,C00416594,2021-10-01T00:00:00,2021-12-31T00:00:00,1602346.4,998736.66,8532373.57,YEAR-END,202201319475574388
OH-04,R,2022,H6OH04082,C00416594,2021-07-01T00:00:00,2021-09-30T00:00:00,1542263.9,953076.16,7928763.83,OCTOBER QUARTERLY,202110159467340201
OH-04,R,2022,H6OH04082,C00416594,2021-04-01T00:00:00,2021-06-30T00:00:00,1594466.41,1067238.74,7339576.09,JULY QUARTERLY,202107149451089643
OH-04,R,2022,H6OH04082,C00416594,2021-01-01T00:00:00,2021-03-31T00:00:00,2128768.07,1430231.74,6812348.42,APRIL QUARTERLY,202104159443394702
MI-07,D,2022,H8MI08102,C00650150,2022-11-29T00:00:00,2022-12-31T00:00:00,40663.8,92547.18,128870.47,YEAR-END,202301269575006394
MI-07,D,2022,H8MI08102,C00650150,2022-10-20T00:00:00,2022-11-28T00:00:00,552800.11,2810289.39,180753.85,POST-GENERAL,202212149557588333
MI-07,D,2022,H8MI08102,C00650150,2022-10-20T00:00:00,2022-11-28T00:00:00,551594.83,2809084.11,180753.85,POST-GENERAL,202212089550099132
MI-07,D,2022,H8MI08102,C00650150,2022-10-01T00:00:00,2022-10-19T00:00:00,603529.06,1961766.44,2438243.13,PRE-GENERAL,202212149557586890
MI-07,D,2022,H8MI08102,C00650150,2022-10-01T00:00:00,2022-10-19T00:00:00,603077.08,1961314.46,2438243.13,PRE-GENERAL,202210279542044855
MI-07,D,2022,H8MI08102,C00650150,2022-07-14T00:00:00,2022-09-30T00:00:00,1908003.5,4673217.74,3796480.51,OCTOBER QUARTERLY,202210159532671810
MI-07,D,2022,H8MI08102,C00650150,2022-07-01T00:00:00,2022-07-13T00:00:00,157427.02,112474.18,6561694.75,PRE-PRIMARY,202207219525029364
MI-07,D,2022,H8MI08102,C00650150,2022-04-01T00:00:00,2022-06-30T00:00:00,1559235.23,558020.43,6516741.91,JULY QUARTERLY,202207159521290948
MI-07,D,2022,H8MI08102,C00650150,2022-01-01T00:00:00,2022-03-31T00:00:00,1339685.07,332877.0,5515527.11,APRIL QUARTERLY,202204159496899123
MI-07,D,2022,H8MI08102,C00650150,2021-10-01T00:00:00,2021-12-31T00:00:00,959505.2,211901.05,4508719.04,YEAR-END,202201319485882796
MI-07,D,2022,H8MI08102,C00650150,2021-07-01T00:00:00,2021-09-30T00:00:00,957460.89,306093.36,3761114.89,OCTOBER QUARTERLY,202110159467589142
MI-07,D,2022,H8MI08102,C00650150,2021-04-01T00:00:00,2021-06-30T00:00:00,1048232.72,193089.26,3109747.36,JULY QUARTERLY,202107159451510813
MI-07,D,2022,H8MI08102,C00650150,2021-01-01T00:00:00,2021-03-31T00:00:00,848041.21,160117.55,2254603.9,APRIL QUARTERLY,202104159443725226
NY-14,D,2022,H8NY15148,C00639591,2022-11-29T00:00:00,2022-12-31T00:00:00,255779.94,535599.01,5151904.2,YEAR-END,202309019596965585
NY-14,D,2022,H8NY15148,C00639591,2022-11-29T00:00:00,2022-12-31T00:00:00,255779.94,536588.16,5188366.31,YEAR-END,202301319577920650
NY-14,D,2022,H8NY15148,C00639591,2022-10-20T00:00:00,2022-11-28T00:00:00,519366.86,762004.6,5454852.84,POST-GENERAL,202212089557118056
NY-14,D,2022,H8NY15148,C00639591,2022-10-20T00:00:00,2022-11-28T00:00:00,519870.83,764055.81,5431723.27,POST-GENERAL,202309019596961858
NY-14,D,2022,H8NY15148,C00639591,2022-10-20T00:00:00,2022-11-28T00:00:00,519366.86,762191.6,5469174.53,POST-GENERAL,202301189574845593
NY-14,D,2022,H8NY15148,C00639591,2022-10-01T00:00:00,2022-10-19T00:00:00,216462.41,459426.29,5711999.27,PRE-GENERAL,202301189574827697
NY-14,D,2022,H8NY15148,C00639591,2022-10-01T00:00:00,2022-10-19T00:00:00,236462.41,479426.29,5697490.58,PRE-GENERAL,202210279546569781
NY-14,D,2022,H8NY15148,C00639591,2022-10-01T00:00:00,2022-10-19T00:00:00,236462.41,479426.29,5697490.58,PRE-GENERAL,202212089547531880
NY-14,D,2022,H8NY15148,C00639591,2022-10-01T00:00:00,2022-10-19T00:00:00,216462.41,459426.79,5675908.25,PRE-GENERAL,202309019596958917
NY-14,D,2022,H8NY15148,C00639591,2022-08-04T00:00:00,2022-09-30T00:00:00,708740.96,835414.73,5948419.87,OCTOBER QUARTERLY,202210159536908128
NY-14,D,2022,H8NY15148,C00639591,2022-08-04T00:00:00,2022-09-30T00:00:00,708740.96,835414.73,5940454.46,OCTOBER QUARTERLY,202210219541476401
NY-14,D,2022,H8NY15148,C00639591,2022-08-04T00:00:00,2022-09-30T00:00:00,708740.96,826295.55,5954963.15,OCTOBER QUARTERLY,202301189574808137
NY-14,D,2022,H8NY15148,C00639591,2022-08-04T00:00:00,2022-09-30T00:00:00,708532.2,827120.24,5918872.63,OCTOBER QUARTERLY,202309019596947857
NY-14,D,2022,H8NY15148,C00639591,2022-07-01T00:00:00,2022-08-03T00:00:00,567210.24,519367.57,6037460.67,PRE-PRIMARY,202309019596942301
NY-14,D,2022,H8NY15148,C00639591,2022-07-01T00:00:00,2022-08-03T00:00:00,567163.49,520774.25,6075093.64,PRE-PRIMARY,202208119525337639
NY-14,D,2022,H8NY15148,C00639591,2022-07-01T00:00:00,2022-08-03T00:00:00,567163.49,520364.66,6067128.23,PRE-PRIMARY,202210219541470236
NY-14,D,2022,H8NY15148,C00639591,2022-07-01T00:00:00,2022-08-03T00:00:00,567163.49,520364.66,6075503.23,PRE-PRIMARY,202210149532533128
NY-14,D,2022,H8NY15148,C00639591,2022-07-01T00:00:00,2022-08-03T00:00:00,567163.49,520364.66,6072517.74,PRE-PRIMARY,202301179574802583
NY-14,D,2022,H8NY15148,C00639591,2022-04-01T00:00:00,2022-06-30T00:00:00,1205118.41,1171483.62,6025718.91,JULY QUARTERLY,202301179574789007
NY-14,D,2022,H8NY15148,C00639591,2022-04-01T00:00:00,2022-06-30T00:00:00,1205062.65,1169093.82,5989618.0,JULY QUARTERLY,202309019596928454
NY-14,D,2022,H8NY15148,C00639591,2022-04-01T00:00:00,2022-06-30T00:00:00,1205118.41,1179858.62,6020329.4,JULY QUARTERLY,202210219541455679
