district_id,cycle,incumb_status,incumbent_name,challenger_name
KS-02,2018,Open,,"DAVIS, PAUL T."
KS-03,2018,Challenger,"YODER, KEVIN","DAVIDS, SHARICE"
KS-04,2018,Challenger,"ESTES, RON","THOMPSON, JAMES A MR."
KY-01,2018,Challenger,"COMER, JAMES","WALKER, PAUL"
KY-02,2018,Challenger,"GUTHRIE, S. BRETT HON.","LINDERMAN, HANK"
KY-03,2018,Incumbent,"YARMUTH, JOHN A","GLISSON, VICKIE YATES BROWN"
KY-04,2018,Challenger,"MASSIE, THOMAS H.","HALL, SETH BLANE 1962"
KY-05,2018,Challenger,"ROGERS, HAROLD DALLAS","STEPP, KENNETH STEPHENSON"
KY-06,2018,Challenger,"BARR, GARLAND ANDY","MCGRATH, AMY"
LA-01,2018,Challenger,"SCALISE, STEVE MR","SAVOIE, TAMMY MARIE DR"
LA-02,2018,Incumbent,"RICHMOND, CEDRIC L.",
LA-03,2018,Challenger,"HIGGINS, CLAY CAPTAIN","METHVIN, MIMI"
LA-04,2018,Challenger,"JOHNSON, JAMES MICHAEL","TRUNDLE, RYAN"
LA-05,2018,Challenger,"ABRAHAM, RALPH LEE DR. JR.","FLEENOR, JESSEE CARLTON"
LA-06,2018,Challenger,"GRAVES, GARRET","DEWITT, JUSTIN"
MA-01,2018,Incumbent,"NEAL, RICHARD E MR.","BECH, NATHAN ALEXANDER"
MA-02,2018,Incumbent,"MCGOVERN, JAMES P. MR.","SOSSA-PAQUETTE, JEFFREY ALLEN MR"
MA-03,2018,Open,,"KOH, DANIEL ARRIGG"
MA-04,2018,Incumbent,"KENNEDY, JOSEPH P III","ROSA, DAVID A"
MA-05,2018,Challenger,"TIERNEY, THOMAS P","MEEHAN, MARTIN T"
MA-06,2018,Incumbent,"MOULTON, SETH","SCHNEIDER, JOSEPH"
MA-07,2018,Incumbent,"CAPUANO, MICHAEL E","KEMP, MICHAEL"
MA-08,2018,Challenger,,"KENNEDY, JOSEPH P II"
MA-09,2018,Incumbent,"KEATING, WILLIAM RICHARD","TEDESCHI, PETER D. MR."
MD-01,2018,Challenger,"HARRIS, ANDREW P","COLVIN, JESSE"
MD-02,2018,Incumbent,"RUPPERSBERGER, C.A. DUTCH","MATORY, LIZ"
MD-03,2018,Incumbent,"SARBANES, JOHN P. MR.","PLASTER, MARK LEROY MD"
MD-04,2018,Incumbent,"BROWN, ANTHONY","THERRIEN, DAVID"
MD-05,2018,Incumbent,"HOYER, STENY","FADDIS, CHARLES"
MD-06,2018,Incumbent,"DELANEY, JOHN K","HOEBER, AMIE"
MD-07,2018,Incumbent,"CUMMINGS, ELIJAH E","DAVIS, RICHMOND"
MD-08,2018,Open,,"TRONE, DAVID"
ME-01,2018,Incumbent,"PINGREE, CHELLIE M","HOLBROOK, MARK IRVING DR"
ME-02,2018,Challenger,"POLIQUIN, BRUCE L","GOLDEN, JARED"
MI-01,2018,Challenger,"BERGMAN, JOHN","MORGAN, MATTHEW WADE"
MI-02,2018,Challenger,"HUIZENGA, WILLIAM P","DAVIDSON, ROBERT MICHAEL DR"
MI-03,2018,Challenger,"AMASH, JUSTIN","ALBRO, CATHERINE"
MI-04,2018,Open,,
MI-05,2018,Incumbent,"KILDEE, DANIEL T.",
MI-06,2018,Challenger,"UPTON, FREDERICK STEPHEN","LONGJOHN, MATT"
MI-07,2018,Challenger,"WALBERG, TIMOTHY L REP","DRISKELL, GRETCHEN"
MI-08,2018,Challenger,"BISHOP, MIKE","SLOTKIN, ELISSA"
MI-09,2018,Open,,"LEVIN, ANDY"
MI-10,2018,Challenger,"MITCHELL, PAUL III","MCCARTHY, MICHAEL MR."
MI-11,2018,Open,,"STEVENS, HALEY"
MI-12,2018,Incumbent,"DINGELL, DEBBIE","JONES, JEFF"
MI-13,2018,Open,,"TLAIB, RASHIDA"
MI-14,2018,Challenger,,"PETERS, GARY"
MN-01,2018,Open,,"FEEHAN, DANIEL"
MN-02,2018,Challenger,"LEWIS, JASON MARK MR.","CRAIG, ANGELA DAWN"
MN-03,2018,Challenger,"PAULSEN, ERIK MR.","PHILLIPS, DEAN"
MN-04,2018,Incumbent,"MCCOLLUM, BETTY","RYAN, GREGORY"
MN-05,2018,Incumbent,"ELLISON, KEITH MAURICE","ZIELINSKI, JENNIFER L"
MN-06,2018,Challenger,"EMMER, THOMAS EARL JR.","TODD, IAN ANDREW"
MN-07,2018,Incumbent,"PETERSON, COLLIN CLARK","HUGHES, DAVID"
MN-08,2018,Open,,"RADINOVICH, JOSEPH"
MO-01,2018,Incumbent,"CLAY, WILLIAM LACY JR","VROMAN, ROBERT"
MO-02,2018,Challenger,"WAGNER, ANN L.","VANOSTRAN, CORT"
MO-03,2018,Challenger,"LUETKEMEYER, W BLAINE","GEPPERT, KATY"
MO-04,2018,Challenger,"HARTZLER, VICKY","HOAGENSON, SUZANNE RENEE"
MO-05,2018,Incumbent,"CLEAVER, EMANUEL II","TURK, JACOB"
MO-06,2018,Challenger,"GRAVES, SAMUEL B JR 'SAM'","MARTIN, HENRY ROBERT"
MO-07,2018,Challenger,"LONG, BILLY MR.","SCHOOLCRAFT, JAMIE DANIEL"
MO-08,2018,Challenger,"SMITH, JASON T","ELLIS, KATHRYN GAIL"
MP-01,2018,Open,,
MS-01,2018,Challenger,"KELLY, JOHN TRENT TRENT","WADKINS, RANDY MACK DR."
MS-02,2018,Incumbent,"THOMPSON, BENNIE G.","BOUIE II, JOHN MR"
MS-03,2018,Open,,"AYCOX, KEVIN MICHAEL"
MS-04,2018,Challenger,"PALAZZO, STEVEN MCCARTY","ANDERSON, JERAMEY DEWAYNE"
MT-00,2018,Open,,"QUIST, ROBERT E."
NC-00,2018,Open,,
NC-01,2018,Incumbent,"BUTTERFIELD, G. K.","ALLISON, ROGER"
NC-02,2018,Challenger,"HOLDING, GEORGE E MR.","COLEMAN, LINDA"
NC-03,2018,Open,,
NC-04,2018,Incumbent,"PRICE, DAVID E","GOOGE, SUE"
NC-05,2018,Challenger,"FOXX, VIRGINIA ANN","ADAMS, DENISE DARCEL"
NC-06,2018,Challenger,"WALKER, BRADLEY MARK MR.","WATTS, RYAN"
NC-07,2018,Challenger,"ROUZER, DAVID CHESTON","HORTON, LAUREN"
NC-08,2018,Challenger,"HUDSON, RICHARD L. JR.","MCNEILL, FRANK"
NC-09,2018,Challenger,"HARRIS, MARK EVERETTE","MCCREADY, DANIEL"
NC-10,2018,Challenger,"MCHENRY, PATRICK","BROWN, DAVID"
NC-11,2018,Challenger,"MEADOWS, MARK R","PRICE, PHILLIP"
NC-12,2018,Incumbent,"ADAMS, ALMA SHEALEY","BONHAM, PAUL"
NC-13,2018,Challenger,"BUDD, THEODORE P.","MANNING, KATHY"
ND-00,2018,Open,,"SCHNEIDER, MAC SCHNEIDER"
NE-01,2018,Challenger,"FORTENBERRY, JEFFREY L. HONORABLE","MCCLURE, JESSICA"
NE-02,2018,Challenger,"BACON, DONALD J","EASTMAN, KARA"
NE-03,2018,Challenger,"SMITH, ADRIAN","THEOBALD, PAUL GILBERT"
NH-01,2018,Open,,"PAPPAS, CHRIS"
NH-02,2018,Incumbent,"KUSTER, ANN MCLANE","LEVENSON, STEWART"
NJ-01,2018,Incumbent,"NORCROSS, DONALD W","DILKS, PAUL E"
NJ-02,2018,Open,,"VAN DREW, JEFF"
NJ-03,2018,Challenger,"MACARTHUR, THOMAS","KIM, ANDY"
NJ-04,2018,Challenger,"SMITH, CHRISTOPHER H","WELLE, JOSH"
NJ-05,2018,Incumbent,"GOTTHEIMER, JOSH","LONEGAN, STEVEN"
NJ-06,2018,Incumbent,"PALLONE, FRANK JR","PEZZULLO, RICHARD J."
NJ-07,2018,Challenger,"LANCE, LEONARD","MALINOWSKI, TOM"
NJ-08,2018,Incumbent,"SIRES, ALBIO","MUNIZ, JOHN R"
NJ-09,2018,Incumbent,"PASCRELL, WILLIAM J. JR.","CASTILLO, HECTOR DR."
NJ-10,2018,Incumbent,"PAYNE, DONALD M., JR.",
NJ-11,2018,Open,,"SHERRILL, REBECCA MICHELLE"
NJ-12,2018,Incumbent,"COLEMAN, BONNIE WATSON","KIPNIS, DARYL"
NM-01,2018,Challenger,"ARNOLD-JONES, JANICE E","HEINRICH, MARTIN"
NM-02,2018,Open,,"TORRES SMALL, XOCHITL"
NM-03,2018,Incumbent,"LUJAN, BEN R MR.","KOKESH, ADAM CHARLES"
NV-01,2018,Incumbent,"TITUS, DINA","PERRY, MARY D"
NV-02,2018,Challenger,"AMODEI, MARK EUGENE EUGENE","FOGARTY, PATRICK"
NV-03,2018,Incumbent,"ROSEN, JACKY","TARKANIAN, DANNY"
NV-04,2018,Open,,"HORSFORD, STEVEN ALEXZANDER"
NY-01,2018,Challenger,"ZELDIN, LEE M","GERSHON, PERRY"
NY-02,2018,Challenger,"KING, PETE","GRECHEN SHIRLEY, LIUBOV LIUBA"
NY-03,2018,Incumbent,"SUOZZI, THOMAS","DEBONO, DAN"
NY-04,2018,Incumbent,"RICE, KATHLEEN","BENNO, AMEER"
NY-05,2018,Incumbent,"MEEKS, GREGORY W.","O'REILLY, MICHAEL"
NY-06,2018,Incumbent,"MENG, GRACE",
NY-07,2018,Incumbent,"VELAZQUEZ, NYDIA M.",
NY-08,2018,Incumbent,"JEFFRIES, HAKEEM",
NY-09,2018,Incumbent,"CLARKE, YVETTE","GAYOT, LUTCHI"
NY-10,2018,Incumbent,"NADLER, JERROLD L.","LEVIN, NAOMI"
NY-11,2018,Challenger,"DONOVAN, DAN","ROSE, MAX"
NY-12,2018,Incumbent,"MALONEY, CAROLYN B.","RABIN, ELIOT MR."
NY-13,2018,Incumbent,"ESPAILLAT, ADRIANO","BUTLER, JINEEA THE NEW AM"
NY-14,2018,Incumbent,"CROWLEY, JOSEPH","SPOTORNO, FRANK"
NY-15,2018,Incumbent,"SERRANO, JOSE E.","FAULKNER , MICHEL"
NY-16,2018,Incumbent,"ENGEL, ELIOT L.",
NY-17,2018,Incumbent,"LOWEY, NITA M",
NY-18,2018,Incumbent,"MALONEY, SEAN PATRICK","O'DONNELL, JAMES D"
NY-19,2018,Challenger,"FASO, JOHN J. MR.","DELGADO, ANTONIO"
NY-20,2018,Incumbent,"TONKO, PAUL DAVID",
NY-21,2018,Challenger,"STEFANIK, ELISE M.","COBB, TEDRA LYNNE MS."
NY-22,2018,Challenger,"TENNEY, CLAUDIA","BRINDISI, ANTHONY"
NY-23,2018,Challenger,"REED, THOMAS W","MITRANO, TRACY"
NY-24,2018,Challenger,"KATKO, JOHN M","BALTER, DANA"
NY-25,2018,Open,,"MORELLE, JOSEPH D"
NY-26,2018,Incumbent,"HIGGINS, BRIAN","REYNOLDS, THOMAS M"
NY-27,2018,Open,,"MCMURRAY, NATHAN DOUGLAS"
NY-29,2018,Challenger,"KOLB, BRIAN M","LAFALCE, JOHN J"
OH-01,2018,Challenger,"CHABOT, STEVE","PUREVAL, AFTAB"
OH-02,2018,Challenger,"WENSTRUP, BRAD","SCHILLER, JILL"
OH-03,2018,Incumbent,"BEATTY, JOYCE","LONG, CHRIS"
OH-04,2018,Challenger,"JORDAN, JAMES D.","GARRETT, JANET PATRICIA MRS."
OH-05,2018,Challenger,"LATTA, ROBERT EDWARD","GALBRAITH, JOHN MICHAEL"
OH-06,2018,Challenger,"JOHNSON, BILL","ROBERTS, SHAWNA"
OH-07,2018,Challenger,"GIBBS, ROBERT","HARBAUGH, KENNETH"
OH-08,2018,Challenger,"DAVIDSON, WARREN","ENOCH, VANESSA L. DR."
OH-09,2018,Incumbent,"KAPTUR, MARCY HON. M.C.","KRAUS, STEVEN WAYNE MR."
OH-10,2018,Challenger,"TURNER, MICHAEL R","GASPER, THERESA"
OH-11,2018,Incumbent,"FUDGE, MARCIA L","MANDEL, JOSHUA A"
OH-12,2018,Open,,"O'CONNOR, DANIEL JAY"
OH-13,2018,Incumbent,"RYAN, TIMOTHY","DEPIZZO, CHRIS"
OH-14,2018,Challenger,"JOYCE, DAVID P","RADER, ELIZABETH ANNE"
OH-15,2018,Challenger,"STIVERS, STEVE MR.","NEAL, RICK"
OH-16,2018,Open,,"PALMER, SUSAN MORAN"
OH-18,2018,Open,,
OK-01,2018,Open,,"GILPIN, TIM"
OK-02,2018,Challenger,"MULLIN, MARKWAYNE MR.","NICHOLS, JASON"
OK-03,2018,Open,,
OK-04,2018,Challenger,"COLE, TOM","GIPSON, FRED ALLEN"
OK-05,2018,Challenger,"RUSSELL, STEVEN DANE","HORN, KENDRA"
OR-01,2018,Incumbent,"BONAMICI, SUZANNE MS.","GRIFFITH, GEORGE"
OR-02,2018,Challenger,"WALDEN, GREGORY P. MR.","NEAHRING, JENNIFER"
OR-03,2018,Incumbent,"BLUMENAUER, EARL","HARRISON, THOMAS S IV"
OR-04,2018,Incumbent,"DEFAZIO, PETER A","ROBINSON, ART DR."
OR-05,2018,Challenger,"CALLAHAN, MARK ALLEN","MCLEOD-SKINNER, JAMIE"
PA-01,2018,Open,,"WALLACE, HENRY SCOTT"
PA-02,2018,Incumbent,"BOYLE, BRENDAN F",
PA-03,2018,Incumbent,"EVANS, DWIGHT","ENGLISH, PHILIP S."
PA-04,2018,Challenger,"DAVID, DAN","DEAN, MADELEINE"
PA-05,2018,Open,,"SCANLON, MARY GAY"
PA-06,2018,Open,,"HOULAHAN, CHRISSY"
PA-07,2018,Open,,"LEACH, DAYLIN B"
PA-08,2018,Incumbent,"CARTWRIGHT, MATT","CHRIN, JOHN R"
PA-09,2018,Open,,"WOLFF, DENNY"
PA-10,2018,Challenger,"PERRY, SCOTT","SCOTT, GEORGE"
PA-11,2018,Open,,"KING, JESSICA"
PA-12,2018,Challenger,"MARINO, THOMAS ANTHONY","FRIEDENBERG, MARC"
PA-13,2018,Challenger,"JOYCE, JOHN","OTTAWAY, BRENT M"
PA-14,2018,Challenger,"SACCONE, RICK","BOERIO, BIBIANA"
PA-15,2018,Open,,"WILD, SUSAN"
PA-16,2018,Challenger,"KELLY, GEORGE J JR","DINICOLA, RONALD A. MR."
PA-17,2018,Incumbent,"LAMB, CONOR","ROTHFUS, KEITH MR."
PA-18,2018,Incumbent,"DOYLE, MICHAEL","WARD, KIM"
PR-00,2018,Open,,"FERRER RIOS, HECTOR"
