district_id,party,cycle,amount
CA-36,R,2014,67874.49
CA-52,R,2014,2871226.1799999997
CA-53,R,2014,1256.47
CO-06,R,2014,4210901.84
CO-07,R,2014,123727.0
CT-04,R,2014,20000.0
CT-05,R,2014,3666.54
FL-02,R,2014,3100322.7800000003
FL-09,R,2014,1200.0
FL-13,R,2014,18357.78
FL-18,R,2014,2457.71
FL-23,R,2014,6000.0
FL-26,R,2014,4824838.05
FL-27,R,2014,49108.04
GA-11,R,2014,23695.24
GA-12,R,2014,3875997.07
IA-01,R,2014,491975.49
IA-02,R,2014,977505.23
IA-03,R,2014,3867723.06
IA-04,R,2014,33427.85
IA-05,R,2014,18816.76
IL-05,R,2014,250.0
IL-10,R,2014,4994949.26
IL-12,R,2014,3952992.39
IL-13,R,2014,159495.83
IL-17,R,2014,228524.06
IN-01,R,2014,1200.0
IN-02,R,2014,1979.92
IN-03,R,2014,1200.0
KS-02,R,2014,29033.86
KY-06,R,2014,76588.03
LA-05,R,2014,314016.64
MA-04,R,2014,39559.34
MA-06,R,2014,1205121.43
MA-09,R,2014,48390.82
ME-02,R,2014,1252396.85
ME-03,R,2014,21400.0
MI-01,R,2014,567236.67
MI-03,R,2014,13497.67
MI-06,R,2014,631161.66
MI-07,R,2014,3143.86
MI-08,R,2014,1310.68
MI-11,R,2014,287.99
MN-06,R,2014,5750.0
MN-07,R,2014,4270896.76
MN-08,R,2014,4242386.53
MT-00,R,2014,4630.48
NC-02,R,2014,17507.309999999998
NC-03,R,2014,16751.0
NC-06,R,2014,9289.6
NC-11,R,2014,27271.08
ND-00,R,2014,39780.93
NE-02,R,2014,1012343.13
NH-00,R,2014,3333.33
NH-01,R,2014,3842018.66
NH-02,R,2014,2297026.53
NJ-02,R,2014,159295.21
NJ-03,R,2014,578786.96
NJ-05,R,2014,245.12
NM-02,R,2014,2229.75
NV-03,R,2014,974420.31
NV-04,R,2014,1072594.14
NY-01,R,2014,2145541.53
NY-04,R,2014,506130.82
NY-11,R,2014,124890.0
NY-17,R,2014,24978.0
NY-18,R,2014,298208.67
NY-19,R,2014,1318397.91
NY-21,R,2014,903659.05
NY-23,R,2014,651217.9400000001
NY-24,R,2014,2477838.83
OH-06,R,2014,27825.0
OH-14,R,2014,119338.06
OR-01,R,2014,496.8
OR-02,R,2014,29902.8
OR-03,R,2014,82.8
OR-04,R,2014,753714.02
OR-05,R,2014,248.4
PA-06,R,2014,8015.7
PA-07,R,2014,10942.23
PA-08,R,2014,607500.38
PA-13,R,2014,16481.85
PA-15,R,2014,50126.84
TX-01,R,2014,13497.67
TX-23,R,2014,1129598.0
UT-04,R,2014,100249.96
VA-02,R,2014,824.97
VA-07,R,2014,49341.63
VA-10,R,2014,2334546.79
VA-34,R,2014,7170.98
WA-02,R,2014,1139.0
WA-04,R,2014,73915.35
WA-24,R,2014,11382.26
WI-07,R,2014,4465.76
WV-01,R,2014,1346.74
WV-02,R,2014,1102748.02
WV-03,R,2014,4866779.76
WV-24,R,2014,5000.0
