district_id,cvap,vintage_end_year,is_post_redistricting
AL-01,538425,2019,False
AL-02,516000,2019,False
AL-03,540925,2019,False
AL-04,511765,2019,False
AL-05,546475,2019,False
AL-06,522720,2019,False
AL-07,508765,2019,False
AK-00,530995,2019,False
AZ-01,560375,2019,False
AZ-02,544215,2019,False
AZ-03,483400,2019,False
AZ-04,606815,2019,False
AZ-05,573405,2019,False
AZ-06,580225,2019,False
AZ-07,431440,2019,False
AZ-08,585845,2019,False
AZ-09,554725,2019,False
AR-01,546210,2019,False
AR-02,566985,2019,False
AR-03,559610,2019,False
AR-04,534525,2019,False
CA-01,546800,2019,False
CA-02,528120,2019,False
CA-03,502380,2019,False
CA-04,563580,2019,False
CA-05,512420,2019,False
CA-06,500155,2019,False
CA-07,530370,2019,False
CA-08,476870,2019,False
CA-09,483310,2019,False
CA-10,475550,2019,False
CA-11,502065,2019,False
CA-12,570885,2019,False
CA-13,524300,2019,False
CA-14,502130,2019,False
CA-15,490690,2019,False
CA-16,406935,2019,False
CA-17,442740,2019,False
CA-18,482880,2019,False
CA-19,475555,2019,False
CA-20,433850,2019,False
CA-21,354405,2019,False
CA-22,477475,2019,False
CA-23,488845,2019,False
CA-24,507810,2019,False
CA-25,478660,2019,False
CA-26,474105,2019,False
CA-27,481440,2019,False
CA-28,504325,2019,False
CA-29,404535,2019,False
CA-30,528150,2019,False
CA-31,478850,2019,False
CA-32,450825,2019,False
CA-33,522490,2019,False
CA-34,396210,2019,False
CA-35,437705,2019,False
CA-36,500920,2019,False
CA-37,467745,2019,False
CA-38,471155,2019,False
CA-39,487900,2019,False
CA-40,334665,2019,False
CA-41,464670,2019,False
CA-42,530690,2019,False
CA-43,439300,2019,False
CA-44,392885,2019,False
CA-45,524555,2019,False
CA-46,387905,2019,False
CA-47,477210,2019,False
CA-48,524165,2019,False
CA-49,519625,2019,False
CA-50,507920,2019,False
CA-51,424175,2019,False
CA-52,551675,2019,False
CA-53,549820,2019,False
CO-01,602820,2019,False
CO-02,622265,2019,False
CO-03,558265,2019,False
CO-04,575345,2019,False
CO-05,590730,2019,False
CO-06,550790,2019,False
CO-07,563665,2019,False
CT-01,520450,2019,False
CT-02,548505,2019,False
CT-03,533410,2019,False
CT-04,486395,2019,False
CT-05,516645,2019,False
DE-00,710280,2019,False
DC-98,519265,2019,False
FL-01,588710,2019,False
FL-02,561395,2019,False
FL-03,563470,2019,False
FL-04,603080,2019,False
FL-05,539545,2019,False
FL-06,609235,2019,False
FL-07,576495,2019,False
FL-08,594250,2019,False
FL-09,600775,2019,False
FL-10,537240,2019,False
FL-11,635195,2019,False
FL-12,593455,2019,False
FL-13,575600,2019,False
FL-14,546740,2019,False
FL-15,569200,2019,False
FL-16,620245,2019,False
FL-17,602655,2019,False
FL-18,582260,2019,False
FL-19,610160,2019,False
FL-20,490015,2019,False
FL-21,539295,2019,False
FL-22,531575,2019,False
FL-23,508870,2019,False
FL-24,450190,2019,False
FL-25,444235,2019,False
FL-26,465685,2019,False
FL-27,448850,2019,False
GA-01,544230,2019,False
GA-02,498275,2019,False
GA-03,540195,2019,False
GA-04,508550,2019,False
GA-05,574640,2019,False
GA-06,485945,2019,False
GA-07,485150,2019,False
GA-08,520330,2019,False
GA-09,540595,2019,False
GA-10,555435,2019,False
GA-11,537565,2019,False
GA-12,536560,2019,False
GA-13,519180,2019,False
GA-14,509910,2019,False
HI-01,509300,2019,False
HI-02,509090,2019,False
ID-01,645770,2019,False
ID-02,574540,2019,False
IL-01,519805,2019,False
IL-02,506140,2019,False
IL-03,477675,2019,False
IL-04,384950,2019,False
IL-05,539035,2019,False
IL-06,519330,2019,False
IL-07,522600,2019,False
IL-08,449825,2019,False
IL-09,504920,2019,False
IL-10,463670,2019,False
IL-11,471180,2019,False
IL-12,530795,2019,False
IL-13,540130,2019,False
IL-14,520710,2019,False
IL-15,531455,2019,False
IL-16,523160,2019,False
IL-17,510650,2019,False
IL-18,533935,2019,False
IN-01,533970,2019,False
IN-02,522720,2019,False
IN-03,535310,2019,False
IN-04,555885,2019,False
IN-05,569310,2019,False
IN-06,548100,2019,False
IN-07,516235,2019,False
IN-08,549190,2019,False
IN-09,572425,2019,False
IA-01,579265,2019,False
IA-02,581845,2019,False
IA-03,597005,2019,False
IA-04,562970,2019,False
KS-01,501560,2019,False
KS-02,539635,2019,False
KS-03,529275,2019,False
KS-04,514265,2019,False
KY-01,548480,2019,False
KY-02,569130,2019,False
KY-03,551715,2019,False
KY-04,564095,2019,False
KY-05,540520,2019,False
KY-06,575180,2019,False
LA-01,592215,2019,False
LA-02,586790,2019,False
LA-03,576550,2019,False
LA-04,558440,2019,False
LA-05,561020,2019,False
LA-06,584470,2019,False
ME-01,542895,2019,False
ME-02,521775,2019,False
MD-01,561140,2019,False
MD-02,548085,2019,False
MD-03,547320,2019,False
MD-04,497795,2019,False
MD-05,552175,2019,False
MD-06,526965,2019,False
MD-07,532895,2019,False
MD-08,514580,2019,False
MA-01,560920,2019,False
MA-02,561685,2019,False
MA-03,537790,2019,False
MA-04,554865,2019,False
MA-05,529045,2019,False
MA-06,570295,2019,False
MA-07,537955,2019,False
MA-08,566430,2019,False
MA-09,573545,2019,False
MI-01,562730,2019,False
MI-02,542915,2019,False
MI-03,543620,2019,False
MI-04,550925,2019,False
MI-05,521495,2019,False
MI-06,538080,2019,False
MI-07,544305,2019,False
MI-08,552830,2019,False
MI-09,547820,2019,False
MI-10,549350,2019,False
MI-11,530015,2019,False
MI-12,525825,2019,False
MI-13,483865,2019,False
MI-14,502110,2019,False
MN-01,495555,2019,False
MN-02,504965,2019,False
MN-03,512205,2019,False
MN-04,505480,2019,False
MN-05,515650,2019,False
MN-06,516835,2019,False
MN-07,497270,2019,False
MN-08,521720,2019,False
MS-01,571305,2019,False
MS-02,522305,2019,False
MS-03,562950,2019,False
MS-04,575775,2019,False
MO-01,543760,2019,False
MO-02,579810,2019,False
MO-03,596720,2019,False
MO-04,582645,2019,False
MO-05,567675,2019,False
MO-06,579895,2019,False
MO-07,586680,2019,False
MO-08,566575,2019,False
MT-00,812540,2019,False
NE-01,466095,2019,False
NE-02,460850,2019,False
NE-03,439135,2019,False
NV-01,412680,2019,False
NV-02,516840,2019,False
NV-03,586965,2019,False
NV-04,502450,2019,False
NH-01,532040,2019,False
NH-02,523415,2019,False
NJ-01,537610,2019,False
NJ-02,531260,2019,False
NJ-03,566440,2019,False
NJ-04,527930,2019,False
NJ-05,531395,2019,False
NJ-06,492140,2019,False
NJ-07,524415,2019,False
NJ-08,422850,2019,False
NJ-09,473045,2019,False
NJ-10,490185,2019,False
NJ-11,540045,2019,False
NJ-12,494860,2019,False
NM-01,508340,2019,False
NM-02,479690,2019,False
NM-03,508255,2019,False
NY-01,530430,2019,False
NY-02,509185,2019,False
NY-03,526885,2019,False
NY-04,505275,2019,False
NY-05,502220,2019,False
NY-06,444735,2019,False
NY-07,441435,2019,False
NY-08,530300,2019,False
NY-09,474655,2019,False
NY-10,489915,2019,False
NY-11,499435,2019,False
NY-12,545205,2019,False
NY-13,481895,2019,False
NY-14,395605,2019,False
NY-15,404565,2019,False
NY-16,501425,2019,False
NY-17,487355,2019,False
NY-18,525735,2019,False
NY-19,551235,2019,False
NY-20,557270,2019,False
NY-21,550190,2019,False
NY-22,540575,2019,False
NY-23,540820,2019,False
NY-24,539405,2019,False
NY-25,543205,2019,False
NY-26,540725,2019,False
NY-27,563780,2019,False
NC-01,561050,2019,False
NC-02,591175,2019,False
NC-03,575980,2019,False
NC-04,600815,2019,False
NC-05,568945,2019,False
NC-06,562840,2019,False
NC-07,600135,2019,False
NC-08,572480,2019,False
NC-09,559925,2019,False
NC-10,580040,2019,False
NC-11,593450,2019,False
NC-12,574725,2019,False
NC-13,573405,2019,False
ND-00,564480,2019,False
OH-01,541380,2019,False
OH-02,554465,2019,False
OH-03,548475,2019,False
OH-04,545210,2019,False
OH-05,551945,2019,False
OH-06,548065,2019,False
OH-07,553525,2019,False
OH-08,544350,2019,False
OH-09,535160,2019,False
OH-10,548890,2019,False
OH-11,524170,2019,False
OH-12,580205,2019,False
OH-13,556230,2019,False
OH-14,551270,2019,False
OH-15,582340,2019,False
OH-16,555210,2019,False
OK-01,563350,2019,False
OK-02,562655,2019,False
OK-03,565330,2019,False
OK-04,586605,2019,False
OK-05,559345,2019,False
OR-01,594975,2019,False
OR-02,612015,2019,False
OR-03,623375,2019,False
OR-04,628470,2019,False
OR-05,595185,2019,False
PA-01,538275,2019,False
PA-02,499005,2019,False
PA-03,556845,2019,False
PA-04,542750,2019,False
PA-05,521870,2019,False
PA-06,521265,2019,False
PA-07,545360,2019,False
PA-08,536760,2019,False
PA-09,556070,2019,False
PA-10,549785,2019,False
PA-11,549285,2019,False
PA-12,550520,2019,False
PA-13,549555,2019,False
PA-14,552215,2019,False
PA-15,546600,2019,False
PA-16,538960,2019,False
PA-17,554585,2019,False
PA-18,550020,2019,False
RI-01,389290,2019,False
RI-02,403630,2019,False
SC-01,592005,2019,False
SC-02,533135,2019,False
SC-03,528845,2019,False
SC-04,528440,2019,False
SC-05,537975,2019,False
SC-06,508215,2019,False
SC-07,556735,2019,False
SD-00,639670,2019,False
TN-01,561275,2019,False
TN-02,574740,2019,False
TN-03,564120,2019,False
TN-04,578665,2019,False
TN-05,554840,2019,False
TN-06,583635,2019,False
TN-07,570525,2019,False
TN-08,532225,2019,False
TN-09,499090,2019,False
TX-01,510415,2019,False
TX-02,515345,2019,False
TX-03,552225,2019,False
TX-04,536660,2019,False
TX-05,483385,2019,False
TX-06,533160,2019,False
TX-07,457105,2019,False
TX-08,580245,2019,False
TX-09,429635,2019,False
TX-10,571045,2019,False
TX-11,533305,2019,False
TX-12,564030,2019,False
TX-13,492400,2019,False
TX-14,523825,2019,False
TX-15,427620,2019,False
TX-16,456900,2019,False
TX-17,538485,2019,False
TX-18,464290,2019,False
TX-19,510555,2019,False
TX-20,533380,2019,False
TX-21,607570,2019,False
TX-22,566730,2019,False
TX-23,485210,2019,False
TX-24,504490,2019,False
TX-25,565280,2019,False
TX-26,587085,2019,False
TX-27,514460,2019,False
TX-28,419560,2019,False
TX-29,357305,2019,False
TX-30,470915,2019,False
TX-31,585780,2019,False
TX-32,500095,2019,False
TX-33,336090,2019,False
TX-34,422875,2019,False
TX-35,531080,2019,False
TX-36,512795,2019,False
UT-01,505905,2019,False
UT-02,513870,2019,False
UT-03,502985,2019,False
UT-04,506270,2019,False
VT-00,495820,2019,False
VA-01,576625,2019,False
VA-02,555550,2019,False
VA-03,557145,2019,False
VA-04,588640,2019,False
VA-05,572775,2019,False
VA-06,579415,2019,False
VA-07,567895,2019,False
VA-08,523890,2019,False
VA-09,567700,2019,False
VA-10,548475,2019,False
VA-11,502150,2019,False
WA-01,513800,2019,False
WA-02,543320,2019,False
WA-03,533530,2019,False
WA-04,437865,2019,False
WA-05,542775,2019,False
WA-06,552920,2019,False
WA-07,590050,2019,False
WA-08,516350,2019,False
WA-09,485550,2019,False
WA-10,541740,2019,False
WV-01,487370,2019,False
WV-02,485095,2019,False
WV-03,461795,2019,False
WI-01,537160,2019,False
WI-02,568580,2019,False
WI-03,561245,2019,False
WI-04,492410,2019,False
WI-05,556510,2019,False
WI-06,550260,2019,False
WI-07,549240,2019,False
WI-08,550995,2019,False
WY-00,433355,2019,False
