district_id,cvap,vintage_end_year,is_post_redistricting
OH-01,537445,2018,False
OH-02,553185,2018,False
OH-03,545025,2018,False
OH-04,544820,2018,False
OH-05,551925,2018,False
OH-06,550235,2018,False
OH-07,551430,2018,False
OH-08,542785,2018,False
OH-09,538405,2018,False
OH-10,548220,2018,False
OH-11,524660,2018,False
OH-12,571540,2018,False
OH-13,555060,2018,False
OH-14,550315,2018,False
OH-15,576085,2018,False
OH-16,556785,2018,False
OK-01,557315,2018,False
OK-02,562500,2018,False
OK-03,564380,2018,False
OK-04,582545,2018,False
OK-05,552435,2018,False
OR-01,582390,2018,False
OR-02,600025,2018,False
OR-03,613775,2018,False
OR-04,619855,2018,False
OR-05,586220,2018,False
PA-01,537870,2018,False
PA-02,496245,2018,False
PA-03,555345,2018,False
PA-04,539400,2018,False
PA-05,520830,2018,False
PA-06,516390,2018,False
PA-07,541680,2018,False
PA-08,537910,2018,False
PA-09,555895,2018,False
PA-10,547580,2018,False
PA-11,545860,2018,False
PA-12,551580,2018,False
PA-13,549530,2018,False
PA-14,554525,2018,False
PA-15,549485,2018,False
PA-16,540100,2018,False
PA-17,554550,2018,False
PA-18,553520,2018,False
RI-01,386615,2018,False
RI-02,402445,2018,False
SC-01,578365,2018,False
SC-02,526280,2018,False
SC-03,521625,2018,False
SC-04,521120,2018,False
SC-05,530235,2018,False
SC-06,506770,2018,False
SC-07,546950,2018,False
SD-00,635405,2018,False
TN-01,557945,2018,False
TN-02,567265,2018,False
TN-03,560510,2018,False
TN-04,567085,2018,False
TN-05,550435,2018,False
TN-06,571230,2018,False
TN-07,560640,2018,False
TN-08,531380,2018,False
TN-09,498420,2018,False
TX-01,506505,2018,False
TX-02,505415,2018,False
TX-03,535570,2018,False
TX-04,527810,2018,False
TX-05,477690,2018,False
TX-06,522245,2018,False
TX-07,455010,2018,False
TX-08,564275,2018,False
TX-09,424795,2018,False
TX-10,548535,2018,False
TX-11,530155,2018,False
TX-12,550780,2018,False
TX-13,491025,2018,False
TX-14,519430,2018,False
TX-15,418195,2018,False
TX-16,450415,2018,False
TX-17,531130,2018,False
TX-18,461850,2018,False
TX-19,508720,2018,False
TX-20,524275,2018,False
TX-21,595110,2018,False
TX-22,545680,2018,False
TX-23,474240,2018,False
TX-24,495805,2018,False
TX-25,553090,2018,False
TX-26,565930,2018,False
TX-27,512355,2018,False
TX-28,417475,2018,False
TX-29,350195,2018,False
TX-30,466760,2018,False
TX-31,566720,2018,False
TX-32,493395,2018,False
TX-33,331690,2018,False
TX-34,417850,2018,False
TX-35,511005,2018,False
TX-36,508380,2018,False
UT-01,494575,2018,False
UT-02,501465,2018,False
UT-03,491850,2018,False
UT-04,495025,2018,False
VT-00,494675,2018,False
VA-01,570905,2018,False
VA-02,554235,2018,False
VA-03,554975,2018,False
VA-04,584925,2018,False
VA-05,570230,2018,False
VA-06,575965,2018,False
VA-07,561595,2018,False
VA-08,517765,2018,False
VA-09,569315,2018,False
VA-10,538860,2018,False
VA-11,497470,2018,False
WA-01,506580,2018,False
WA-02,533390,2018,False
WA-03,523295,2018,False
WA-04,432800,2018,False
WA-05,533995,2018,False
WA-06,543135,2018,False
WA-07,581650,2018,False
WA-08,506305,2018,False
WA-09,482625,2018,False
WA-10,530200,2018,False
WV-01,489455,2018,False
WV-02,485455,2018,False
WV-03,467125,2018,False
WI-01,535340,2018,False
WI-02,562525,2018,False
WI-03,559185,2018,False
WI-04,494260,2018,False
WI-05,552655,2018,False
WI-06,548845,2018,False
WI-07,547760,2018,False
WI-08,546845,2018,False
WY-00,432285,2018,False
