district_id,cvap,vintage_end_year,is_post_redistricting
DC-98,506635,2024,True
FL-01,600399,2024,True
FL-02,615764,2024,True
FL-03,618667,2024,True
FL-04,593938,2024,True
FL-05,602596,2024,True
FL-06,646190,2024,True
FL-07,602531,2024,True
FL-08,639345,2024,True
FL-09,541152,2024,True
FL-10,550958,2024,True
FL-11,610689,2024,True
FL-12,640612,2024,True
FL-13,621407,2024,True
FL-14,574076,2024,True
FL-15,579872,2024,True
FL-16,606064,2024,True
FL-17,658822,2024,True
FL-18,594030,2024,True
FL-19,624709,2024,True
FL-20,506882,2024,True
FL-21,616557,2024,True
FL-22,545752,2024,True
FL-23,555635,2024,True
FL-24,482575,2024,True
FL-25,513861,2024,True
FL-26,471949,2024,True
FL-27,475497,2024,True
FL-28,492373,2024,True
GA-01,583358,2024,True
GA-02,563926,2024,True
GA-03,580554,2024,True
GA-04,491951,2024,True
GA-05,566387,2024,True
GA-06,553693,2024,True
GA-07,533924,2024,True
GA-08,572323,2024,True
GA-09,552364,2024,True
GA-10,592387,2024,True
GA-11,561261,2024,True
GA-12,581062,2024,True
GA-13,536790,2024,True
GA-14,564506,2024,True
HI-01,524553,2024,True
HI-02,529998,2024,True
ID-01,729489,2024,True
ID-02,681659,2024,True
IL-01,551937,2024,True
IL-02,540489,2024,True
IL-03,476134,2024,True
IL-04,438237,2024,True
IL-05,558924,2024,True
IL-06,542711,2024,True
IL-07,541926,2024,True
IL-08,495534,2024,True
IL-09,529748,2024,True
IL-10,512420,2024,True
IL-11,523749,2024,True
IL-12,577867,2024,True
IL-13,569471,2024,True
IL-14,534002,2024,True
IL-15,578981,2024,True
IL-16,562575,2024,True
IL-17,560283,2024,True
IL-ZZ,1,2024,True
IN-01,568131,2024,True
IN-02,543401,2024,True
IN-03,552710,2024,True
IN-04,566152,2024,True
IN-05,574865,2024,True
IN-06,550024,2024,True
IN-07,513814,2024,True
IN-08,578521,2024,True
IN-09,583317,2024,True
IA-01,606138,2024,True
IA-02,602936,2024,True
IA-03,585632,2024,True
IA-04,587041,2024,True
KS-01,535787,2024,True
KS-02,529624,2024,True
KS-03,539131,2024,True
KS-04,529949,2024,True
KY-01,574639,2024,True
KY-02,571444,2024,True
KY-03,544222,2024,True
KY-04,569202,2024,True
KY-05,575982,2024,True
KY-06,566300,2024,True
LA-01,571453,2024,True
LA-02,559821,2024,True
LA-03,567624,2024,True
LA-04,574271,2024,True
LA-05,583894,2024,True
LA-06,556877,2024,True
ME-01,558769,2024,True
ME-02,555430,2024,True
MD-01,595753,2024,True
MD-02,574469,2024,True
MD-03,563588,2024,True
MD-04,470689,2024,True
MD-05,587481,2024,True
MD-06,560580,2024,True
MD-07,557775,2024,True
MD-08,507958,2024,True
MA-01,604785,2024,True
MA-02,580794,2024,True
MA-03,546127,2024,True
MA-04,575435,2024,True
MA-05,535171,2024,True
MA-06,586282,2024,True
MA-07,530710,2024,True
MA-08,578741,2024,True
MA-09,617207,2024,True
MI-01,636815,2024,True
MI-02,612900,2024,True
MI-03,570930,2024,True
MI-04,580611,2024,True
MI-05,598138,2024,True
MI-06,573875,2024,True
MI-07,599325,2024,True
MI-08,597548,2024,True
MI-09,600430,2024,True
MI-10,585461,2024,True
MI-11,583557,2024,True
MI-12,560874,2024,True
MI-13,553261,2024,True
MN-01,533717,2024,True
MN-02,526687,2024,True
MN-03,510115,2024,True
MN-04,511241,2024,True
MN-05,527397,2024,True
MN-06,533180,2024,True
MN-07,537622,2024,True
MN-08,567093,2024,True
MS-01,561851,2024,True
MS-02,538199,2024,True
MS-03,557366,2024,True
MS-04,564339,2024,True
MO-01,567242,2024,True
MO-02,580484,2024,True
MO-03,602842,2024,True
MO-04,593104,2024,True
MO-05,569955,2024,True
MO-06,587700,2024,True
MO-07,592499,2024,True
MO-08,592152,2024,True
MT-01,448084,2024,True
MT-02,423117,2024,True
NE-01,480301,2024,True
NE-02,458411,2024,True
NE-03,475167,2024,True
NV-01,515702,2024,True
NV-02,580374,2024,True
NV-03,579523,2024,True
NV-04,547929,2024,True
NH-01,558338,2024,True
NH-02,551266,2024,True
NH-ZZ,0,2024,True
NJ-01,577415,2024,True
NJ-02,583987,2024,True
NJ-03,577305,2024,True
NJ-04,568080,2024,True
NJ-05,553319,2024,True
NJ-06,521655,2024,True
NJ-07,578010,2024,True
NJ-08,428645,2024,True
NJ-09,487121,2024,True
NJ-10,501129,2024,True
NJ-11,558195,2024,True
NJ-12,498852,2024,True
NM-01,547909,2024,True
NM-02,495486,2024,True
NM-03,509844,2024,True
NY-01,586996,2024,True
NY-02,553707,2024,True
NY-03,557568,2024,True
NY-04,550701,2024,True
NY-05,518867,2024,True
NY-06,429789,2024,True
NY-07,487268,2024,True
NY-08,517808,2024,True
NY-09,479104,2024,True
NY-10,502392,2024,True
NY-11,509850,2024,True
NY-12,551447,2024,True
NY-13,511226,2024,True
NY-14,436168,2024,True
NY-15,459728,2024,True
NY-16,530240,2024,True
NY-17,532859,2024,True
NY-18,575872,2024,True
NY-19,612398,2024,True
NY-20,606671,2024,True
NY-21,608411,2024,True
NY-22,587706,2024,True
NY-23,606075,2024,True
NY-24,607427,2024,True
NY-25,594060,2024,True
NY-26,590349,2024,True
NC-01,565402,2024,True
NC-02,553121,2024,True
NC-03,574800,2024,True
NC-04,537139,2024,True
NC-05,576038,2024,True
NC-06,560570,2024,True
NC-07,597771,2024,True
NC-08,549608,2024,True
NC-09,560626,2024,True
NC-10,566388,2024,True
NC-11,601687,2024,True
NC-12,519412,2024,True
NC-13,568993,2024,True
NC-14,566597,2024,True
ND-00,581736,2024,True
OH-01,586653,2024,True
OH-02,607718,2024,True
OH-03,566502,2024,True
OH-04,598648,2024,True
OH-05,605447,2024,True
OH-06,616003,2024,True
OH-07,602449,2024,True
OH-08,579644,2024,True
OH-09,600468,2024,True
OH-10,597119,2024,True
OH-11,592240,2024,True
OH-12,607997,2024,True
OH-13,603839,2024,True
OH-14,618660,2024,True
OH-15,572822,2024,True
OK-01,566928,2024,True
OK-02,607645,2024,True
OK-03,556002,2024,True
OK-04,602061,2024,True
OK-05,590964,2024,True
OR-01,523314,2024,True
OR-02,538230,2024,True
OR-03,523619,2024,True
OR-04,569000,2024,True
OR-05,544549,2024,True
OR-06,512940,2024,True
PA-01,587689,2024,True
PA-02,510537,2024,True
PA-03,583562,2024,True
PA-04,589146,2024,True
PA-05,560848,2024,True
PA-06,564172,2024,True
PA-07,582803,2024,True
PA-08,589952,2024,True
PA-09,604381,2024,True
PA-10,587334,2024,True
PA-11,584658,2024,True
PA-12,603666,2024,True
PA-13,600959,2024,True
PA-14,612758,2024,True
PA-15,606989,2024,True
PA-16,603030,2024,True
PA-17,589317,2024,True
RI-01,400341,2024,True
RI-02,426284,2024,True
SC-01,578374,2024,True
SC-02,559145,2024,True
SC-03,575972,2024,True
SC-04,556371,2024,True
SC-05,566106,2024,True
SC-06,575344,2024,True
SC-07,598272,2024,True
SD-00,669728,2024,True
TN-01,614985,2024,True
TN-02,609717,2024,True
TN-03,605226,2024,True
TN-04,585239,2024,True
TN-05,557364,2024,True
TN-06,596371,2024,True
TN-07,591348,2024,True
TN-08,582131,2024,True
TN-09,532958,2024,True
TX-01,557524,2024,True
TX-02,517898,2024,True
TX-03,565998,2024,True
TX-04,555329,2024,True
TX-05,533295,2024,True
TX-06,506857,2024,True
TX-07,470612,2024,True
TX-08,550013,2024,True
TX-09,456324,2024,True
TX-10,565043,2024,True
TX-11,527194,2024,True
TX-12,575152,2024,True
TX-13,552672,2024,True
TX-14,555582,2024,True
TX-15,455101,2024,True
TX-16,500555,2024,True
TX-17,564746,2024,True
TX-18,475511,2024,True
TX-19,547542,2024,True
TX-20,522423,2024,True
TX-21,602684,2024,True
TX-22,527841,2024,True
TX-23,510364,2024,True
TX-24,526004,2024,True
TX-25,569536,2024,True
TX-26,571046,2024,True
TX-27,554494,2024,True
TX-28,487133,2024,True
TX-29,388660,2024,True
TX-30,508635,2024,True
TX-31,589030,2024,True
TX-32,475297,2024,True
TX-33,395246,2024,True
TX-34,441085,2024,True
TX-35,554065,2024,True
TX-36,531649,2024,True
TX-37,565621,2024,True
TX-38,512205,2024,True
UT-01,589363,2024,True
UT-02,579985,2024,True
UT-03,568010,2024,True
UT-04,554072,2024,True
VT-00,521797,2024,True
VA-01,601475,2024,True
VA-02,592839,2024,True
VA-03,583961,2024,True
VA-04,605026,2024,True
VA-05,627095,2024,True
VA-06,603849,2024,True
VA-07,556200,2024,True
VA-08,529915,2024,True
VA-09,625801,2024,True
VA-10,521132,2024,True
VA-11,531185,2024,True
WA-01,510246,2024,True
WA-02,584760,2024,True
WA-03,584628,2024,True
WA-04,489680,2024,True
WA-05,601844,2024,True
WA-06,611490,2024,True
WA-07,589181,2024,True
WA-08,539241,2024,True
WA-09,505658,2024,True
WA-10,566409,2024,True
WV-01,694748,2024,True
WV-02,714532,2024,True
WI-01,551946,2024,True
WI-02,567179,2024,True
WI-03,578030,2024,True
WI-04,508697,2024,True
WI-05,575523,2024,True
WI-06,575908,2024,True
WI-07,581744,2024,True
WI-08,565984,2024,True
WY-00,440292,2024,True
